"p","U:0","U:1","U:2","k","nut","omega","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-7.78739e+003,-1.23459e+002,-3.31089e-001,-1.42194e+000,1.00183e-001,8.28972e-002,1.13522e+000,1,8.40000e+001,8.50000e+002,6.50000e+001,-9.16000e+002
-7.78850e+003,-1.22890e+002,-2.88450e-001,-1.38381e+000,9.66772e-002,8.04309e-002,1.12851e+000,1,8.60000e+001,8.50000e+002,6.50000e+001,-9.14000e+002
-7.78961e+003,-1.22321e+002,-2.45810e-001,-1.34568e+000,9.31717e-002,7.79647e-002,1.12179e+000,1,8.80000e+001,8.50000e+002,6.50000e+001,-9.12000e+002
-7.79072e+003,-1.21752e+002,-2.03171e-001,-1.30755e+000,8.96661e-002,7.54984e-002,1.11508e+000,1,9.00000e+001,8.50000e+002,6.50000e+001,-9.10000e+002
-7.79183e+003,-1.21183e+002,-1.60531e-001,-1.26942e+000,8.61605e-002,7.30321e-002,1.10837e+000,1,9.20000e+001,8.50000e+002,6.50000e+001,-9.08000e+002
-7.79294e+003,-1.20614e+002,-1.17891e-001,-1.23129e+000,8.26549e-002,7.05658e-002,1.10165e+000,1,9.40000e+001,8.50000e+002,6.50000e+001,-9.06000e+002
-7.79405e+003,-1.20044e+002,-7.52516e-002,-1.19316e+000,7.91493e-002,6.80995e-002,1.09494e+000,1,9.60000e+001,8.50000e+002,6.50000e+001,-9.04000e+002
-7.79516e+003,-1.19475e+002,-3.26120e-002,-1.15503e+000,7.56437e-002,6.56333e-002,1.08822e+000,1,9.80000e+001,8.50000e+002,6.50000e+001,-9.02000e+002
-7.79627e+003,-1.18906e+002,1.00277e-002,-1.11690e+000,7.21381e-002,6.31670e-002,1.08151e+000,1,1.00000e+002,8.50000e+002,6.50000e+001,-9.00000e+002
-7.79738e+003,-1.18337e+002,5.26673e-002,-1.07877e+000,6.86325e-002,6.07007e-002,1.07480e+000,1,1.02000e+002,8.50000e+002,6.50000e+001,-8.98000e+002
-7.79849e+003,-1.17768e+002,9.53070e-002,-1.04064e+000,6.51269e-002,5.82344e-002,1.06808e+000,1,1.04000e+002,8.50000e+002,6.50000e+001,-8.96000e+002
-7.79960e+003,-1.17199e+002,1.37947e-001,-1.00251e+000,6.16213e-002,5.57681e-002,1.06137e+000,1,1.06000e+002,8.50000e+002,6.50000e+001,-8.94000e+002
-7.80063e+003,-1.16672e+002,1.79914e-001,-9.63436e-001,5.83142e-002,5.34049e-002,1.05477e+000,1,1.08000e+002,8.50000e+002,6.50000e+001,-8.92000e+002
-7.80141e+003,-1.16271e+002,2.19862e-001,-9.21545e-001,5.56025e-002,5.13509e-002,1.04853e+000,1,1.10000e+002,8.50000e+002,6.50000e+001,-8.90000e+002
-7.80219e+003,-1.15870e+002,2.59811e-001,-8.79654e-001,5.28907e-002,4.92970e-002,1.04229e+000,1,1.12000e+002,8.50000e+002,6.50000e+001,-8.88000e+002
-7.80298e+003,-1.15469e+002,2.99760e-001,-8.37763e-001,5.01790e-002,4.72430e-002,1.03605e+000,1,1.14000e+002,8.50000e+002,6.50000e+001,-8.86000e+002
-7.80376e+003,-1.15067e+002,3.39709e-001,-7.95872e-001,4.74673e-002,4.51890e-002,1.02981e+000,1,1.16000e+002,8.50000e+002,6.50000e+001,-8.84000e+002
-7.80454e+003,-1.14666e+002,3.79658e-001,-7.53981e-001,4.47555e-002,4.31350e-002,1.02357e+000,1,1.18000e+002,8.50000e+002,6.50000e+001,-8.82000e+002
-7.80533e+003,-1.14265e+002,4.19607e-001,-7.12090e-001,4.20438e-002,4.10810e-002,1.01733e+000,1,1.20000e+002,8.50000e+002,6.50000e+001,-8.80000e+002
-7.80630e+003,-1.13901e+002,4.07439e-001,-6.57239e-001,4.19875e-002,4.11855e-002,1.01372e+000,1,1.22000e+002,8.50000e+002,6.50000e+001,-8.78000e+002
-7.80727e+003,-1.13537e+002,3.95271e-001,-6.02387e-001,4.19312e-002,4.12900e-002,1.01010e+000,1,1.24000e+002,8.50000e+002,6.50000e+001,-8.76000e+002
-7.80824e+003,-1.13173e+002,3.83103e-001,-5.47536e-001,4.18749e-002,4.13945e-002,1.00649e+000,1,1.26000e+002,8.50000e+002,6.50000e+001,-8.74000e+002
-7.80921e+003,-1.12809e+002,3.70935e-001,-4.92685e-001,4.18186e-002,4.14990e-002,1.00288e+000,1,1.28000e+002,8.50000e+002,6.50000e+001,-8.72000e+002
-7.81018e+003,-1.12445e+002,3.58767e-001,-4.37834e-001,4.17622e-002,4.16035e-002,9.99264e-001,1,1.30000e+002,8.50000e+002,6.50000e+001,-8.70000e+002
-7.81116e+003,-1.12081e+002,3.46599e-001,-3.82983e-001,4.17059e-002,4.17079e-002,9.95651e-001,1,1.32000e+002,8.50000e+002,6.50000e+001,-8.68000e+002
-7.81213e+003,-1.11717e+002,3.34431e-001,-3.28132e-001,4.16496e-002,4.18124e-002,9.92038e-001,1,1.34000e+002,8.50000e+002,6.50000e+001,-8.66000e+002
-7.81310e+003,-1.11353e+002,3.22263e-001,-2.73281e-001,4.15933e-002,4.19169e-002,9.88424e-001,1,1.36000e+002,8.50000e+002,6.50000e+001,-8.64000e+002
-7.81407e+003,-1.10989e+002,3.10095e-001,-2.18430e-001,4.15370e-002,4.20214e-002,9.84811e-001,1,1.38000e+002,8.50000e+002,6.50000e+001,-8.62000e+002
-7.81504e+003,-1.10625e+002,2.97927e-001,-1.63579e-001,4.14807e-002,4.21259e-002,9.81198e-001,1,1.40000e+002,8.50000e+002,6.50000e+001,-8.60000e+002
-7.81601e+003,-1.10261e+002,2.85759e-001,-1.08728e-001,4.14244e-002,4.22304e-002,9.77584e-001,1,1.42000e+002,8.50000e+002,6.50000e+001,-8.58000e+002
-7.81698e+003,-1.09897e+002,2.73591e-001,-5.38768e-002,4.13681e-002,4.23348e-002,9.73971e-001,1,1.44000e+002,8.50000e+002,6.50000e+001,-8.56000e+002
-7.81795e+003,-1.09533e+002,2.61423e-001,9.74219e-004,4.13117e-002,4.24393e-002,9.70358e-001,1,1.46000e+002,8.50000e+002,6.50000e+001,-8.54000e+002
-7.81881e+003,-1.09229e+002,2.55080e-001,5.52312e-002,4.13155e-002,4.25731e-002,9.67478e-001,1,1.48000e+002,8.50000e+002,6.50000e+001,-8.52000e+002
-7.81933e+003,-1.09103e+002,2.66211e-001,1.07706e-001,4.14994e-002,4.27945e-002,9.66798e-001,1,1.50000e+002,8.50000e+002,6.50000e+001,-8.50000e+002
-7.81984e+003,-1.08977e+002,2.77343e-001,1.60180e-001,4.16833e-002,4.30160e-002,9.66118e-001,1,1.52000e+002,8.50000e+002,6.50000e+001,-8.48000e+002
-7.82036e+003,-1.08850e+002,2.88474e-001,2.12655e-001,4.18671e-002,4.32375e-002,9.65438e-001,1,1.54000e+002,8.50000e+002,6.50000e+001,-8.46000e+002
-7.82087e+003,-1.08724e+002,2.99605e-001,2.65130e-001,4.20510e-002,4.34589e-002,9.64758e-001,1,1.56000e+002,8.50000e+002,6.50000e+001,-8.44000e+002
-7.82139e+003,-1.08598e+002,3.10737e-001,3.17604e-001,4.22349e-002,4.36804e-002,9.64078e-001,1,1.58000e+002,8.50000e+002,6.50000e+001,-8.42000e+002
-7.82190e+003,-1.08472e+002,3.21868e-001,3.70079e-001,4.24188e-002,4.39019e-002,9.63398e-001,1,1.60000e+002,8.50000e+002,6.50000e+001,-8.40000e+002
-7.82239e+003,-1.07782e+002,2.89443e-001,3.67588e-001,4.26441e-002,4.44060e-002,9.59155e-001,1,1.62000e+002,8.50000e+002,6.50000e+001,-8.38000e+002
-7.82288e+003,-1.07093e+002,2.57018e-001,3.65097e-001,4.28695e-002,4.49102e-002,9.54911e-001,1,1.64000e+002,8.50000e+002,6.50000e+001,-8.36000e+002
-7.82336e+003,-1.06403e+002,2.24592e-001,3.62606e-001,4.30948e-002,4.54143e-002,9.50668e-001,1,1.66000e+002,8.50000e+002,6.50000e+001,-8.34000e+002
-7.82385e+003,-1.05714e+002,1.92167e-001,3.60115e-001,4.33201e-002,4.59185e-002,9.46425e-001,1,1.68000e+002,8.50000e+002,6.50000e+001,-8.32000e+002
-7.82433e+003,-1.05024e+002,1.59741e-001,3.57624e-001,4.35454e-002,4.64227e-002,9.42182e-001,1,1.70000e+002,8.50000e+002,6.50000e+001,-8.30000e+002
-7.82482e+003,-1.04334e+002,1.27316e-001,3.55133e-001,4.37708e-002,4.69268e-002,9.37939e-001,1,1.72000e+002,8.50000e+002,6.50000e+001,-8.28000e+002
-7.82530e+003,-1.03645e+002,9.48907e-002,3.52642e-001,4.39961e-002,4.74310e-002,9.33696e-001,1,1.74000e+002,8.50000e+002,6.50000e+001,-8.26000e+002
-7.82579e+003,-1.02955e+002,6.24654e-002,3.50151e-001,4.42214e-002,4.79352e-002,9.29453e-001,1,1.76000e+002,8.50000e+002,6.50000e+001,-8.24000e+002
-7.82628e+003,-1.02266e+002,3.00400e-002,3.47660e-001,4.44468e-002,4.84393e-002,9.25210e-001,1,1.78000e+002,8.50000e+002,6.50000e+001,-8.22000e+002
-7.82676e+003,-1.01576e+002,-2.38535e-003,3.45169e-001,4.46721e-002,4.89435e-002,9.20967e-001,1,1.80000e+002,8.50000e+002,6.50000e+001,-8.20000e+002
-7.82725e+003,-1.00887e+002,-3.48107e-002,3.42678e-001,4.48974e-002,4.94476e-002,9.16724e-001,1,1.82000e+002,8.50000e+002,6.50000e+001,-8.18000e+002
-7.82773e+003,-1.00197e+002,-6.72361e-002,3.40187e-001,4.51227e-002,4.99518e-002,9.12481e-001,1,1.84000e+002,8.50000e+002,6.50000e+001,-8.16000e+002
-7.82822e+003,-9.95074e+001,-9.96614e-002,3.37696e-001,4.53481e-002,5.04560e-002,9.08238e-001,1,1.86000e+002,8.50000e+002,6.50000e+001,-8.14000e+002
-7.82864e+003,-9.88146e+001,-1.28626e-001,3.38470e-001,4.56690e-002,5.10456e-002,9.04417e-001,1,1.88000e+002,8.50000e+002,6.50000e+001,-8.12000e+002
-7.82888e+003,-9.81125e+001,-1.47208e-001,3.49036e-001,4.62767e-002,5.18916e-002,9.01864e-001,1,1.90000e+002,8.50000e+002,6.50000e+001,-8.10000e+002
-7.82911e+003,-9.74103e+001,-1.65790e-001,3.59602e-001,4.68845e-002,5.27377e-002,8.99311e-001,1,1.92000e+002,8.50000e+002,6.50000e+001,-8.08000e+002
-7.82934e+003,-9.67082e+001,-1.84372e-001,3.70169e-001,4.74922e-002,5.35837e-002,8.96758e-001,1,1.94000e+002,8.50000e+002,6.50000e+001,-8.06000e+002
-7.82958e+003,-9.60060e+001,-2.02953e-001,3.80735e-001,4.80999e-002,5.44298e-002,8.94205e-001,1,1.96000e+002,8.50000e+002,6.50000e+001,-8.04000e+002
-7.82981e+003,-9.53039e+001,-2.21535e-001,3.91301e-001,4.87077e-002,5.52758e-002,8.91652e-001,1,1.98000e+002,8.50000e+002,6.50000e+001,-8.02000e+002
-7.83004e+003,-9.46017e+001,-2.40117e-001,4.01868e-001,4.93154e-002,5.61219e-002,8.89098e-001,1,2.00000e+002,8.50000e+002,6.50000e+001,-8.00000e+002
-7.83013e+003,-9.40802e+001,-2.57743e-001,4.17966e-001,4.86634e-002,5.56774e-002,8.81322e-001,1,2.02000e+002,8.50000e+002,6.50000e+001,-7.98000e+002
-7.83021e+003,-9.35586e+001,-2.75369e-001,4.34064e-001,4.80114e-002,5.52329e-002,8.73545e-001,1,2.04000e+002,8.50000e+002,6.50000e+001,-7.96000e+002
-7.83030e+003,-9.30370e+001,-2.92995e-001,4.50162e-001,4.73594e-002,5.47885e-002,8.65769e-001,1,2.06000e+002,8.50000e+002,6.50000e+001,-7.94000e+002
-7.83039e+003,-9.25154e+001,-3.10621e-001,4.66260e-001,4.67074e-002,5.43440e-002,8.57992e-001,1,2.08000e+002,8.50000e+002,6.50000e+001,-7.92000e+002
-7.83047e+003,-9.19938e+001,-3.28247e-001,4.82358e-001,4.60554e-002,5.38996e-002,8.50215e-001,1,2.10000e+002,8.50000e+002,6.50000e+001,-7.90000e+002
-7.83056e+003,-9.14723e+001,-3.45873e-001,4.98456e-001,4.54034e-002,5.34551e-002,8.42439e-001,1,2.12000e+002,8.50000e+002,6.50000e+001,-7.88000e+002
-7.83064e+003,-9.09507e+001,-3.63499e-001,5.14554e-001,4.47515e-002,5.30106e-002,8.34662e-001,1,2.14000e+002,8.50000e+002,6.50000e+001,-7.86000e+002
-7.83073e+003,-9.04291e+001,-3.81125e-001,5.30652e-001,4.40995e-002,5.25662e-002,8.26886e-001,1,2.16000e+002,8.50000e+002,6.50000e+001,-7.84000e+002
-7.83082e+003,-8.99075e+001,-3.98751e-001,5.46750e-001,4.34475e-002,5.21217e-002,8.19109e-001,1,2.18000e+002,8.50000e+002,6.50000e+001,-7.82000e+002
-7.83090e+003,-8.93859e+001,-4.16377e-001,5.62849e-001,4.27955e-002,5.16772e-002,8.11332e-001,1,2.20000e+002,8.50000e+002,6.50000e+001,-7.80000e+002
-7.83099e+003,-8.88643e+001,-4.34003e-001,5.78947e-001,4.21435e-002,5.12328e-002,8.03556e-001,1,2.22000e+002,8.50000e+002,6.50000e+001,-7.78000e+002
-7.83107e+003,-8.83428e+001,-4.51629e-001,5.95045e-001,4.14915e-002,5.07883e-002,7.95779e-001,1,2.24000e+002,8.50000e+002,6.50000e+001,-7.76000e+002
-7.83116e+003,-8.78212e+001,-4.69255e-001,6.11143e-001,4.08395e-002,5.03439e-002,7.88003e-001,1,2.26000e+002,8.50000e+002,6.50000e+001,-7.74000e+002
-7.83122e+003,-8.72701e+001,-4.88261e-001,6.27089e-001,4.01768e-002,4.99018e-002,7.80019e-001,1,2.28000e+002,8.50000e+002,6.50000e+001,-7.72000e+002
-7.83120e+003,-8.66306e+001,-5.11408e-001,6.42578e-001,3.94823e-002,4.94670e-002,7.71416e-001,1,2.30000e+002,8.50000e+002,6.50000e+001,-7.70000e+002
-7.83118e+003,-8.59911e+001,-5.34554e-001,6.58067e-001,3.87877e-002,4.90322e-002,7.62814e-001,1,2.32000e+002,8.50000e+002,6.50000e+001,-7.68000e+002
-7.83116e+003,-8.53516e+001,-5.57700e-001,6.73556e-001,3.80932e-002,4.85973e-002,7.54211e-001,1,2.34000e+002,8.50000e+002,6.50000e+001,-7.66000e+002
-7.83114e+003,-8.47121e+001,-5.80846e-001,6.89045e-001,3.73986e-002,4.81625e-002,7.45608e-001,1,2.36000e+002,8.50000e+002,6.50000e+001,-7.64000e+002
-7.83112e+003,-8.40726e+001,-6.03993e-001,7.04534e-001,3.67041e-002,4.77277e-002,7.37005e-001,1,2.38000e+002,8.50000e+002,6.50000e+001,-7.62000e+002
-7.83110e+003,-8.34330e+001,-6.27139e-001,7.20023e-001,3.60095e-002,4.72928e-002,7.28402e-001,1,2.40000e+002,8.50000e+002,6.50000e+001,-7.60000e+002
-7.83016e+003,-8.36192e+001,-6.18074e-001,7.08756e-001,3.57838e-002,4.70953e-002,7.26920e-001,1,2.42000e+002,8.50000e+002,6.50000e+001,-7.58000e+002
-7.82921e+003,-8.38053e+001,-6.09009e-001,6.97490e-001,3.55581e-002,4.68977e-002,7.25438e-001,1,2.44000e+002,8.50000e+002,6.50000e+001,-7.56000e+002
-7.82827e+003,-8.39915e+001,-5.99945e-001,6.86223e-001,3.53324e-002,4.67001e-002,7.23955e-001,1,2.46000e+002,8.50000e+002,6.50000e+001,-7.54000e+002
-7.82732e+003,-8.41776e+001,-5.90880e-001,6.74956e-001,3.51066e-002,4.65025e-002,7.22473e-001,1,2.48000e+002,8.50000e+002,6.50000e+001,-7.52000e+002
-7.82637e+003,-8.43638e+001,-5.81815e-001,6.63689e-001,3.48809e-002,4.63049e-002,7.20991e-001,1,2.50000e+002,8.50000e+002,6.50000e+001,-7.50000e+002
-7.82543e+003,-8.45499e+001,-5.72750e-001,6.52422e-001,3.46552e-002,4.61074e-002,7.19509e-001,1,2.52000e+002,8.50000e+002,6.50000e+001,-7.48000e+002
-7.82448e+003,-8.47360e+001,-5.63686e-001,6.41155e-001,3.44295e-002,4.59098e-002,7.18026e-001,1,2.54000e+002,8.50000e+002,6.50000e+001,-7.46000e+002
-7.82353e+003,-8.49222e+001,-5.54621e-001,6.29889e-001,3.42037e-002,4.57122e-002,7.16544e-001,1,2.56000e+002,8.50000e+002,6.50000e+001,-7.44000e+002
-7.82259e+003,-8.51083e+001,-5.45556e-001,6.18622e-001,3.39780e-002,4.55146e-002,7.15062e-001,1,2.58000e+002,8.50000e+002,6.50000e+001,-7.42000e+002
-7.82164e+003,-8.52945e+001,-5.36491e-001,6.07355e-001,3.37523e-002,4.53171e-002,7.13580e-001,1,2.60000e+002,8.50000e+002,6.50000e+001,-7.40000e+002
-7.82069e+003,-8.54806e+001,-5.27427e-001,5.96088e-001,3.35266e-002,4.51195e-002,7.12098e-001,1,2.62000e+002,8.50000e+002,6.50000e+001,-7.38000e+002
-7.81975e+003,-8.56668e+001,-5.18362e-001,5.84821e-001,3.33009e-002,4.49219e-002,7.10615e-001,1,2.64000e+002,8.50000e+002,6.50000e+001,-7.36000e+002
-7.81880e+003,-8.58529e+001,-5.09297e-001,5.73554e-001,3.30751e-002,4.47243e-002,7.09133e-001,1,2.66000e+002,8.50000e+002,6.50000e+001,-7.34000e+002
-7.81785e+003,-8.60175e+001,-5.03281e-001,5.59332e-001,3.27094e-002,4.43836e-002,7.07158e-001,1,2.68000e+002,8.50000e+002,6.50000e+001,-7.32000e+002
-7.81686e+003,-8.61176e+001,-5.06411e-001,5.36241e-001,3.19236e-002,4.36134e-002,7.03703e-001,1,2.70000e+002,8.50000e+002,6.50000e+001,-7.30000e+002
-7.81588e+003,-8.62177e+001,-5.09541e-001,5.13150e-001,3.11379e-002,4.28433e-002,7.00249e-001,1,2.72000e+002,8.50000e+002,6.50000e+001,-7.28000e+002
-7.81489e+003,-8.63178e+001,-5.12671e-001,4.90060e-001,3.03521e-002,4.20731e-002,6.96795e-001,1,2.74000e+002,8.50000e+002,6.50000e+001,-7.26000e+002
-7.81390e+003,-8.64179e+001,-5.15801e-001,4.66969e-001,2.95663e-002,4.13029e-002,6.93340e-001,1,2.76000e+002,8.50000e+002,6.50000e+001,-7.24000e+002
-7.81292e+003,-8.65180e+001,-5.18931e-001,4.43879e-001,2.87806e-002,4.05328e-002,6.89886e-001,1,2.78000e+002,8.50000e+002,6.50000e+001,-7.22000e+002
-7.81193e+003,-8.66181e+001,-5.22061e-001,4.20788e-001,2.79948e-002,3.97626e-002,6.86431e-001,1,2.80000e+002,8.50000e+002,6.50000e+001,-7.20000e+002
-7.81069e+003,-8.70514e+001,-4.74104e-001,4.06779e-001,2.84549e-002,4.02212e-002,6.89857e-001,1,2.82000e+002,8.50000e+002,6.50000e+001,-7.18000e+002
-7.80945e+003,-8.74846e+001,-4.26147e-001,3.92770e-001,2.89149e-002,4.06798e-002,6.93283e-001,1,2.84000e+002,8.50000e+002,6.50000e+001,-7.16000e+002
-7.80821e+003,-8.79179e+001,-3.78190e-001,3.78761e-001,2.93750e-002,4.11384e-002,6.96709e-001,1,2.86000e+002,8.50000e+002,6.50000e+001,-7.14000e+002
-7.80697e+003,-8.83511e+001,-3.30234e-001,3.64752e-001,2.98351e-002,4.15970e-002,7.00134e-001,1,2.88000e+002,8.50000e+002,6.50000e+001,-7.12000e+002
-7.80573e+003,-8.87844e+001,-2.82277e-001,3.50743e-001,3.02952e-002,4.20556e-002,7.03560e-001,1,2.90000e+002,8.50000e+002,6.50000e+001,-7.10000e+002
-7.80448e+003,-8.92177e+001,-2.34320e-001,3.36734e-001,3.07553e-002,4.25141e-002,7.06986e-001,1,2.92000e+002,8.50000e+002,6.50000e+001,-7.08000e+002
