"p","U:0","U:1","U:2","k","nut","omega","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-7.76187e+003,-6.03950e+001,4.04368e-001,-9.19597e-001,7.68262e-002,6.35707e-002,3.50063e-001,1,2.20000e+001,8.50000e+002,6.50000e+001,-9.78000e+002
-7.76220e+003,-6.60669e+001,4.26198e-001,-1.01013e+000,7.77213e-002,6.25626e-002,3.72735e-001,1,2.40000e+001,8.50000e+002,6.50000e+001,-9.76000e+002
-7.76253e+003,-7.17387e+001,4.48028e-001,-1.10067e+000,7.86164e-002,6.15546e-002,3.95408e-001,1,2.60000e+001,8.50000e+002,6.50000e+001,-9.74000e+002
-7.76286e+003,-7.74105e+001,4.69858e-001,-1.19121e+000,7.95114e-002,6.05465e-002,4.18080e-001,1,2.80000e+001,8.50000e+002,6.50000e+001,-9.72000e+002
-7.76318e+003,-8.30824e+001,4.91688e-001,-1.28174e+000,8.04065e-002,5.95384e-002,4.40752e-001,1,3.00000e+001,8.50000e+002,6.50000e+001,-9.70000e+002
-7.76351e+003,-8.87542e+001,5.13518e-001,-1.37228e+000,8.13016e-002,5.85304e-002,4.63424e-001,1,3.20000e+001,8.50000e+002,6.50000e+001,-9.68000e+002
-7.76384e+003,-9.44261e+001,5.35348e-001,-1.46281e+000,8.21966e-002,5.75223e-002,4.86097e-001,1,3.40000e+001,8.50000e+002,6.50000e+001,-9.66000e+002
-7.76417e+003,-1.00098e+002,5.57178e-001,-1.55335e+000,8.30917e-002,5.65142e-002,5.08769e-001,1,3.60000e+001,8.50000e+002,6.50000e+001,-9.64000e+002
-7.76450e+003,-1.05770e+002,5.79008e-001,-1.64389e+000,8.39868e-002,5.55062e-002,5.31441e-001,1,3.80000e+001,8.50000e+002,6.50000e+001,-9.62000e+002
-7.76482e+003,-1.11442e+002,6.00838e-001,-1.73442e+000,8.48818e-002,5.44981e-002,5.54113e-001,1,4.00000e+001,8.50000e+002,6.50000e+001,-9.60000e+002
-7.76494e+003,-1.11781e+002,5.89660e-001,-1.70139e+000,8.56846e-002,5.62109e-002,5.80895e-001,1,4.20000e+001,8.50000e+002,6.50000e+001,-9.58000e+002
-7.76505e+003,-1.12121e+002,5.78481e-001,-1.66835e+000,8.64873e-002,5.79237e-002,6.07677e-001,1,4.40000e+001,8.50000e+002,6.50000e+001,-9.56000e+002
-7.76516e+003,-1.12460e+002,5.67303e-001,-1.63532e+000,8.72901e-002,5.96365e-002,6.34459e-001,1,4.60000e+001,8.50000e+002,6.50000e+001,-9.54000e+002
-7.76528e+003,-1.12800e+002,5.56125e-001,-1.60228e+000,8.80928e-002,6.13492e-002,6.61241e-001,1,4.80000e+001,8.50000e+002,6.50000e+001,-9.52000e+002
-7.76539e+003,-1.13139e+002,5.44946e-001,-1.56924e+000,8.88956e-002,6.30620e-002,6.88022e-001,1,5.00000e+001,8.50000e+002,6.50000e+001,-9.50000e+002
-7.76550e+003,-1.13479e+002,5.33768e-001,-1.53621e+000,8.96983e-002,6.47748e-002,7.14804e-001,1,5.20000e+001,8.50000e+002,6.50000e+001,-9.48000e+002
-7.76562e+003,-1.13818e+002,5.22590e-001,-1.50317e+000,9.05010e-002,6.64876e-002,7.41586e-001,1,5.40000e+001,8.50000e+002,6.50000e+001,-9.46000e+002
-7.76573e+003,-1.14158e+002,5.11412e-001,-1.47014e+000,9.13038e-002,6.82004e-002,7.68368e-001,1,5.60000e+001,8.50000e+002,6.50000e+001,-9.44000e+002
-7.76584e+003,-1.14497e+002,5.00233e-001,-1.43710e+000,9.21065e-002,6.99132e-002,7.95150e-001,1,5.80000e+001,8.50000e+002,6.50000e+001,-9.42000e+002
-7.76596e+003,-1.14836e+002,4.89055e-001,-1.40407e+000,9.29093e-002,7.16260e-002,8.21932e-001,1,6.00000e+001,8.50000e+002,6.50000e+001,-9.40000e+002
-7.76607e+003,-1.15176e+002,4.77877e-001,-1.37103e+000,9.37120e-002,7.33387e-002,8.48713e-001,1,6.20000e+001,8.50000e+002,6.50000e+001,-9.38000e+002
-7.76619e+003,-1.15515e+002,4.66698e-001,-1.33800e+000,9.45148e-002,7.50515e-002,8.75495e-001,1,6.40000e+001,8.50000e+002,6.50000e+001,-9.36000e+002
-7.76630e+003,-1.15855e+002,4.55520e-001,-1.30496e+000,9.53175e-002,7.67643e-002,9.02277e-001,1,6.60000e+001,8.50000e+002,6.50000e+001,-9.34000e+002
-7.76644e+003,-1.16305e+002,4.40276e-001,-1.27714e+000,9.58733e-002,7.83447e-002,9.28277e-001,1,6.80000e+001,8.50000e+002,6.50000e+001,-9.32000e+002
-7.76668e+003,-1.17086e+002,4.12835e-001,-1.26498e+000,9.56881e-002,7.95277e-002,9.51934e-001,1,7.00000e+001,8.50000e+002,6.50000e+001,-9.30000e+002
-7.76692e+003,-1.17866e+002,3.85395e-001,-1.25281e+000,9.55030e-002,8.07108e-002,9.75590e-001,1,7.20000e+001,8.50000e+002,6.50000e+001,-9.28000e+002
-7.76716e+003,-1.18647e+002,3.57954e-001,-1.24064e+000,9.53179e-002,8.18938e-002,9.99246e-001,1,7.40000e+001,8.50000e+002,6.50000e+001,-9.26000e+002
-7.76740e+003,-1.19428e+002,3.30514e-001,-1.22848e+000,9.51328e-002,8.30769e-002,1.02290e+000,1,7.60000e+001,8.50000e+002,6.50000e+001,-9.24000e+002
-7.76763e+003,-1.20209e+002,3.03073e-001,-1.21631e+000,9.49476e-002,8.42599e-002,1.04656e+000,1,7.80000e+001,8.50000e+002,6.50000e+001,-9.22000e+002
-7.76787e+003,-1.20990e+002,2.75633e-001,-1.20415e+000,9.47625e-002,8.54430e-002,1.07021e+000,1,8.00000e+001,8.50000e+002,6.50000e+001,-9.20000e+002
-7.76788e+003,-1.20132e+002,2.56003e-001,-1.18487e+000,9.34428e-002,8.40423e-002,1.07019e+000,1,8.20000e+001,8.50000e+002,6.50000e+001,-9.18000e+002
-7.76790e+003,-1.19274e+002,2.36372e-001,-1.16559e+000,9.21232e-002,8.26417e-002,1.07016e+000,1,8.40000e+001,8.50000e+002,6.50000e+001,-9.16000e+002
-7.76791e+003,-1.18416e+002,2.16742e-001,-1.14631e+000,9.08035e-002,8.12410e-002,1.07014e+000,1,8.60000e+001,8.50000e+002,6.50000e+001,-9.14000e+002
-7.76792e+003,-1.17558e+002,1.97112e-001,-1.12703e+000,8.94839e-002,7.98403e-002,1.07011e+000,1,8.80000e+001,8.50000e+002,6.50000e+001,-9.12000e+002
-7.76793e+003,-1.16700e+002,1.77482e-001,-1.10775e+000,8.81642e-002,7.84397e-002,1.07009e+000,1,9.00000e+001,8.50000e+002,6.50000e+001,-9.10000e+002
-7.76794e+003,-1.15842e+002,1.57852e-001,-1.08847e+000,8.68445e-002,7.70390e-002,1.07006e+000,1,9.20000e+001,8.50000e+002,6.50000e+001,-9.08000e+002
-7.76795e+003,-1.14984e+002,1.38222e-001,-1.06920e+000,8.55249e-002,7.56384e-002,1.07004e+000,1,9.40000e+001,8.50000e+002,6.50000e+001,-9.06000e+002
-7.76797e+003,-1.14126e+002,1.18592e-001,-1.04992e+000,8.42052e-002,7.42377e-002,1.07001e+000,1,9.60000e+001,8.50000e+002,6.50000e+001,-9.04000e+002
-7.76798e+003,-1.13268e+002,9.89619e-002,-1.03064e+000,8.28855e-002,7.28370e-002,1.06999e+000,1,9.80000e+001,8.50000e+002,6.50000e+001,-9.02000e+002
-7.76799e+003,-1.12410e+002,7.93318e-002,-1.01136e+000,8.15659e-002,7.14364e-002,1.06996e+000,1,1.00000e+002,8.50000e+002,6.50000e+001,-9.00000e+002
-7.76800e+003,-1.11552e+002,5.97017e-002,-9.92082e-001,8.02462e-002,7.00357e-002,1.06994e+000,1,1.02000e+002,8.50000e+002,6.50000e+001,-8.98000e+002
-7.76801e+003,-1.10694e+002,4.00716e-002,-9.72803e-001,7.89265e-002,6.86351e-002,1.06991e+000,1,1.04000e+002,8.50000e+002,6.50000e+001,-8.96000e+002
-7.76802e+003,-1.09836e+002,2.04415e-002,-9.53525e-001,7.76069e-002,6.72344e-002,1.06989e+000,1,1.06000e+002,8.50000e+002,6.50000e+001,-8.94000e+002
-7.76806e+003,-1.09018e+002,-9.38148e-003,-9.33020e-001,7.57378e-002,6.56337e-002,1.06756e+000,1,1.08000e+002,8.50000e+002,6.50000e+001,-8.92000e+002
-7.76819e+003,-1.08318e+002,-6.97833e-002,-9.08839e-001,7.22207e-002,6.34330e-002,1.05831e+000,1,1.10000e+002,8.50000e+002,6.50000e+001,-8.90000e+002
-7.76832e+003,-1.07619e+002,-1.30185e-001,-8.84657e-001,6.87035e-002,6.12323e-002,1.04907e+000,1,1.12000e+002,8.50000e+002,6.50000e+001,-8.88000e+002
-7.76845e+003,-1.06920e+002,-1.90587e-001,-8.60475e-001,6.51863e-002,5.90315e-002,1.03983e+000,1,1.14000e+002,8.50000e+002,6.50000e+001,-8.86000e+002
-7.76858e+003,-1.06220e+002,-2.50989e-001,-8.36293e-001,6.16691e-002,5.68308e-002,1.03058e+000,1,1.16000e+002,8.50000e+002,6.50000e+001,-8.84000e+002
-7.76871e+003,-1.05521e+002,-3.11391e-001,-8.12111e-001,5.81520e-002,5.46301e-002,1.02134e+000,1,1.18000e+002,8.50000e+002,6.50000e+001,-8.82000e+002
-7.76883e+003,-1.04822e+002,-3.71792e-001,-7.87930e-001,5.46348e-002,5.24293e-002,1.01210e+000,1,1.20000e+002,8.50000e+002,6.50000e+001,-8.80000e+002
-7.76843e+003,-1.04432e+002,-3.70589e-001,-7.22251e-001,5.32016e-002,5.14274e-002,1.00318e+000,1,1.22000e+002,8.50000e+002,6.50000e+001,-8.78000e+002
-7.76803e+003,-1.04043e+002,-3.69385e-001,-6.56573e-001,5.17684e-002,5.04255e-002,9.94272e-001,1,1.24000e+002,8.50000e+002,6.50000e+001,-8.76000e+002
-7.76763e+003,-1.03654e+002,-3.68181e-001,-5.90895e-001,5.03352e-002,4.94235e-002,9.85360e-001,1,1.26000e+002,8.50000e+002,6.50000e+001,-8.74000e+002
-7.76722e+003,-1.03265e+002,-3.66978e-001,-5.25216e-001,4.89020e-002,4.84216e-002,9.76447e-001,1,1.28000e+002,8.50000e+002,6.50000e+001,-8.72000e+002
-7.76682e+003,-1.02875e+002,-3.65774e-001,-4.59538e-001,4.74688e-002,4.74197e-002,9.67535e-001,1,1.30000e+002,8.50000e+002,6.50000e+001,-8.70000e+002
-7.76642e+003,-1.02486e+002,-3.64570e-001,-3.93860e-001,4.60356e-002,4.64177e-002,9.58623e-001,1,1.32000e+002,8.50000e+002,6.50000e+001,-8.68000e+002
-7.76602e+003,-1.02097e+002,-3.63367e-001,-3.28182e-001,4.46024e-002,4.54158e-002,9.49710e-001,1,1.34000e+002,8.50000e+002,6.50000e+001,-8.66000e+002
-7.76561e+003,-1.01707e+002,-3.62163e-001,-2.62503e-001,4.31692e-002,4.44139e-002,9.40798e-001,1,1.36000e+002,8.50000e+002,6.50000e+001,-8.64000e+002
-7.76521e+003,-1.01318e+002,-3.60959e-001,-1.96825e-001,4.17360e-002,4.34119e-002,9.31886e-001,1,1.38000e+002,8.50000e+002,6.50000e+001,-8.62000e+002
-7.76481e+003,-1.00929e+002,-3.59756e-001,-1.31147e-001,4.03028e-002,4.24100e-002,9.22974e-001,1,1.40000e+002,8.50000e+002,6.50000e+001,-8.60000e+002
-7.76440e+003,-1.00540e+002,-3.58552e-001,-6.54683e-002,3.88696e-002,4.14081e-002,9.14061e-001,1,1.42000e+002,8.50000e+002,6.50000e+001,-8.58000e+002
-7.76400e+003,-1.00150e+002,-3.57348e-001,2.09967e-004,3.74364e-002,4.04061e-002,9.05149e-001,1,1.44000e+002,8.50000e+002,6.50000e+001,-8.56000e+002
-7.76360e+003,-9.97612e+001,-3.56145e-001,6.58883e-002,3.60032e-002,3.94042e-002,8.96237e-001,1,1.46000e+002,8.50000e+002,6.50000e+001,-8.54000e+002
-7.76321e+003,-9.94020e+001,-3.54223e-001,1.27420e-001,3.47885e-002,3.85633e-002,8.88446e-001,1,1.48000e+002,8.50000e+002,6.50000e+001,-8.52000e+002
-7.76287e+003,-9.91327e+001,-3.50148e-001,1.76514e-001,3.42294e-002,3.82054e-002,8.84021e-001,1,1.50000e+002,8.50000e+002,6.50000e+001,-8.50000e+002
-7.76253e+003,-9.88634e+001,-3.46073e-001,2.25607e-001,3.36702e-002,3.78475e-002,8.79595e-001,1,1.52000e+002,8.50000e+002,6.50000e+001,-8.48000e+002
-7.76218e+003,-9.85941e+001,-3.41998e-001,2.74700e-001,3.31110e-002,3.74896e-002,8.75169e-001,1,1.54000e+002,8.50000e+002,6.50000e+001,-8.46000e+002
-7.76184e+003,-9.83248e+001,-3.37923e-001,3.23793e-001,3.25519e-002,3.71317e-002,8.70744e-001,1,1.56000e+002,8.50000e+002,6.50000e+001,-8.44000e+002
-7.76150e+003,-9.80555e+001,-3.33849e-001,3.72887e-001,3.19927e-002,3.67739e-002,8.66318e-001,1,1.58000e+002,8.50000e+002,6.50000e+001,-8.42000e+002
-7.76116e+003,-9.77862e+001,-3.29774e-001,4.21980e-001,3.14336e-002,3.64160e-002,8.61893e-001,1,1.60000e+002,8.50000e+002,6.50000e+001,-8.40000e+002
-7.76036e+003,-9.76034e+001,-3.21291e-001,4.35581e-001,3.19425e-002,3.70396e-002,8.59958e-001,1,1.62000e+002,8.50000e+002,6.50000e+001,-8.38000e+002
-7.75957e+003,-9.74206e+001,-3.12808e-001,4.49182e-001,3.24514e-002,3.76633e-002,8.58023e-001,1,1.64000e+002,8.50000e+002,6.50000e+001,-8.36000e+002
-7.75878e+003,-9.72378e+001,-3.04325e-001,4.62783e-001,3.29604e-002,3.82870e-002,8.56089e-001,1,1.66000e+002,8.50000e+002,6.50000e+001,-8.34000e+002
-7.75798e+003,-9.70550e+001,-2.95842e-001,4.76384e-001,3.34693e-002,3.89107e-002,8.54154e-001,1,1.68000e+002,8.50000e+002,6.50000e+001,-8.32000e+002
-7.75719e+003,-9.68722e+001,-2.87359e-001,4.89985e-001,3.39783e-002,3.95343e-002,8.52219e-001,1,1.70000e+002,8.50000e+002,6.50000e+001,-8.30000e+002
-7.75639e+003,-9.66894e+001,-2.78876e-001,5.03586e-001,3.44872e-002,4.01580e-002,8.50285e-001,1,1.72000e+002,8.50000e+002,6.50000e+001,-8.28000e+002
-7.75560e+003,-9.65066e+001,-2.70393e-001,5.17187e-001,3.49961e-002,4.07817e-002,8.48350e-001,1,1.74000e+002,8.50000e+002,6.50000e+001,-8.26000e+002
-7.75481e+003,-9.63238e+001,-2.61909e-001,5.30788e-001,3.55051e-002,4.14054e-002,8.46415e-001,1,1.76000e+002,8.50000e+002,6.50000e+001,-8.24000e+002
-7.75401e+003,-9.61410e+001,-2.53426e-001,5.44390e-001,3.60140e-002,4.20290e-002,8.44481e-001,1,1.78000e+002,8.50000e+002,6.50000e+001,-8.22000e+002
-7.75322e+003,-9.59582e+001,-2.44943e-001,5.57991e-001,3.65230e-002,4.26527e-002,8.42546e-001,1,1.80000e+002,8.50000e+002,6.50000e+001,-8.20000e+002
-7.75242e+003,-9.57754e+001,-2.36460e-001,5.71592e-001,3.70319e-002,4.32764e-002,8.40611e-001,1,1.82000e+002,8.50000e+002,6.50000e+001,-8.18000e+002
-7.75163e+003,-9.55926e+001,-2.27977e-001,5.85193e-001,3.75408e-002,4.39001e-002,8.38676e-001,1,1.84000e+002,8.50000e+002,6.50000e+001,-8.16000e+002
-7.75083e+003,-9.54098e+001,-2.19494e-001,5.98794e-001,3.80498e-002,4.45237e-002,8.36742e-001,1,1.86000e+002,8.50000e+002,6.50000e+001,-8.14000e+002
-7.75003e+003,-9.52104e+001,-2.04853e-001,6.08144e-001,3.84102e-002,4.50037e-002,8.34508e-001,1,1.88000e+002,8.50000e+002,6.50000e+001,-8.12000e+002
-7.74921e+003,-9.49615e+001,-1.71738e-001,6.04741e-001,3.83250e-002,4.50523e-002,8.31378e-001,1,1.90000e+002,8.50000e+002,6.50000e+001,-8.10000e+002
-7.74838e+003,-9.47125e+001,-1.38623e-001,6.01338e-001,3.82397e-002,4.51010e-002,8.28248e-001,1,1.92000e+002,8.50000e+002,6.50000e+001,-8.08000e+002
-7.74756e+003,-9.44636e+001,-1.05508e-001,5.97934e-001,3.81545e-002,4.51497e-002,8.25117e-001,1,1.94000e+002,8.50000e+002,6.50000e+001,-8.06000e+002
-7.74673e+003,-9.42146e+001,-7.23934e-002,5.94531e-001,3.80692e-002,4.51983e-002,8.21987e-001,1,1.96000e+002,8.50000e+002,6.50000e+001,-8.04000e+002
-7.74590e+003,-9.39656e+001,-3.92785e-002,5.91128e-001,3.79840e-002,4.52470e-002,8.18857e-001,1,1.98000e+002,8.50000e+002,6.50000e+001,-8.02000e+002
-7.74508e+003,-9.37167e+001,-6.16347e-003,5.87725e-001,3.78988e-002,4.52957e-002,8.15727e-001,1,2.00000e+002,8.50000e+002,6.50000e+001,-8.00000e+002
-7.74466e+003,-9.44934e+001,1.14826e-002,5.76366e-001,3.88001e-002,4.59453e-002,8.21814e-001,1,2.02000e+002,8.50000e+002,6.50000e+001,-7.98000e+002
-7.74424e+003,-9.52701e+001,2.91287e-002,5.65006e-001,3.97015e-002,4.65950e-002,8.27901e-001,1,2.04000e+002,8.50000e+002,6.50000e+001,-7.96000e+002
-7.74382e+003,-9.60469e+001,4.67749e-002,5.53647e-001,4.06028e-002,4.72447e-002,8.33988e-001,1,2.06000e+002,8.50000e+002,6.50000e+001,-7.94000e+002
-7.74340e+003,-9.68236e+001,6.44210e-002,5.42287e-001,4.15042e-002,4.78943e-002,8.40075e-001,1,2.08000e+002,8.50000e+002,6.50000e+001,-7.92000e+002
-7.74298e+003,-9.76003e+001,8.20671e-002,5.30928e-001,4.24056e-002,4.85440e-002,8.46163e-001,1,2.10000e+002,8.50000e+002,6.50000e+001,-7.90000e+002
-7.74256e+003,-9.83771e+001,9.97132e-002,5.19568e-001,4.33069e-002,4.91937e-002,8.52250e-001,1,2.12000e+002,8.50000e+002,6.50000e+001,-7.88000e+002
-7.74215e+003,-9.91538e+001,1.17359e-001,5.08209e-001,4.42083e-002,4.98433e-002,8.58337e-001,1,2.14000e+002,8.50000e+002,6.50000e+001,-7.86000e+002
-7.74173e+003,-9.99305e+001,1.35005e-001,4.96849e-001,4.51096e-002,5.04930e-002,8.64424e-001,1,2.16000e+002,8.50000e+002,6.50000e+001,-7.84000e+002
-7.74131e+003,-1.00707e+002,1.52652e-001,4.85490e-001,4.60110e-002,5.11426e-002,8.70511e-001,1,2.18000e+002,8.50000e+002,6.50000e+001,-7.82000e+002
-7.74089e+003,-1.01484e+002,1.70298e-001,4.74130e-001,4.69123e-002,5.17923e-002,8.76599e-001,1,2.20000e+002,8.50000e+002,6.50000e+001,-7.80000e+002
-7.74047e+003,-1.02261e+002,1.87944e-001,4.62771e-001,4.78137e-002,5.24420e-002,8.82686e-001,1,2.22000e+002,8.50000e+002,6.50000e+001,-7.78000e+002
-7.74005e+003,-1.03037e+002,2.05590e-001,4.51412e-001,4.87151e-002,5.30916e-002,8.88773e-001,1,2.24000e+002,8.50000e+002,6.50000e+001,-7.76000e+002
-7.73963e+003,-1.03814e+002,2.23236e-001,4.40052e-001,4.96164e-002,5.37413e-002,8.94860e-001,1,2.26000e+002,8.50000e+002,6.50000e+001,-7.74000e+002
-7.73924e+003,-1.04427e+002,2.41244e-001,4.31300e-001,5.02912e-002,5.42296e-002,8.99356e-001,1,2.28000e+002,8.50000e+002,6.50000e+001,-7.72000e+002
-7.73891e+003,-1.04550e+002,2.60337e-001,4.30368e-001,5.02862e-002,5.42339e-002,8.99078e-001,1,2.30000e+002,8.50000e+002,6.50000e+001,-7.70000e+002
-7.73859e+003,-1.04672e+002,2.79430e-001,4.29437e-001,5.02813e-002,5.42382e-002,8.98800e-001,1,2.32000e+002,8.50000e+002,6.50000e+001,-7.68000e+002
-7.73826e+003,-1.04795e+002,2.98524e-001,4.28506e-001,5.02763e-002,5.42425e-002,8.98522e-001,1,2.34000e+002,8.50000e+002,6.50000e+001,-7.66000e+002
-7.73794e+003,-1.04917e+002,3.17617e-001,4.27574e-001,5.02714e-002,5.42468e-002,8.98244e-001,1,2.36000e+002,8.50000e+002,6.50000e+001,-7.64000e+002
-7.73762e+003,-1.05039e+002,3.36710e-001,4.26643e-001,5.02664e-002,5.42512e-002,8.97966e-001,1,2.38000e+002,8.50000e+002,6.50000e+001,-7.62000e+002
-7.73729e+003,-1.05162e+002,3.55803e-001,4.25712e-001,5.02615e-002,5.42555e-002,8.97688e-001,1,2.40000e+002,8.50000e+002,6.50000e+001,-7.60000e+002
-7.73733e+003,-1.05729e+002,3.84850e-001,3.62362e-001,4.97665e-002,5.36657e-002,8.99039e-001,1,2.42000e+002,8.50000e+002,6.50000e+001,-7.58000e+002
-7.73736e+003,-1.06296e+002,4.13897e-001,2.99012e-001,4.92716e-002,5.30759e-002,9.00391e-001,1,2.44000e+002,8.50000e+002,6.50000e+001,-7.56000e+002
-7.73740e+003,-1.06864e+002,4.42944e-001,2.35662e-001,4.87766e-002,5.24862e-002,9.01743e-001,1,2.46000e+002,8.50000e+002,6.50000e+001,-7.54000e+002
-7.73743e+003,-1.07431e+002,4.71991e-001,1.72312e-001,4.82816e-002,5.18964e-002,9.03095e-001,1,2.48000e+002,8.50000e+002,6.50000e+001,-7.52000e+002
-7.73747e+003,-1.07998e+002,5.01038e-001,1.08962e-001,4.77867e-002,5.13066e-002,9.04447e-001,1,2.50000e+002,8.50000e+002,6.50000e+001,-7.50000e+002
-7.73750e+003,-1.08565e+002,5.30085e-001,4.56122e-002,4.72917e-002,5.07168e-002,9.05799e-001,1,2.52000e+002,8.50000e+002,6.50000e+001,-7.48000e+002
-7.73754e+003,-1.09133e+002,5.59132e-001,-1.77377e-002,4.67968e-002,5.01271e-002,9.07151e-001,1,2.54000e+002,8.50000e+002,6.50000e+001,-7.46000e+002
-7.73758e+003,-1.09700e+002,5.88179e-001,-8.10876e-002,4.63018e-002,4.95373e-002,9.08502e-001,1,2.56000e+002,8.50000e+002,6.50000e+001,-7.44000e+002
-7.73761e+003,-1.10267e+002,6.17226e-001,-1.44438e-001,4.58069e-002,4.89475e-002,9.09854e-001,1,2.58000e+002,8.50000e+002,6.50000e+001,-7.42000e+002
-7.73765e+003,-1.10835e+002,6.46273e-001,-2.07787e-001,4.53119e-002,4.83578e-002,9.11206e-001,1,2.60000e+002,8.50000e+002,6.50000e+001,-7.40000e+002
-7.73768e+003,-1.11402e+002,6.75320e-001,-2.71137e-001,4.48170e-002,4.77680e-002,9.12558e-001,1,2.62000e+002,8.50000e+002,6.50000e+001,-7.38000e+002
-7.73772e+003,-1.11969e+002,7.04367e-001,-3.34487e-001,4.43220e-002,4.71782e-002,9.13910e-001,1,2.64000e+002,8.50000e+002,6.50000e+001,-7.36000e+002
-7.73775e+003,-1.12536e+002,7.33414e-001,-3.97837e-001,4.38271e-002,4.65884e-002,9.15262e-001,1,2.66000e+002,8.50000e+002,6.50000e+001,-7.34000e+002
-7.73780e+003,-1.13002e+002,7.59710e-001,-4.53854e-001,4.34414e-002,4.61078e-002,9.16602e-001,1,2.68000e+002,8.50000e+002,6.50000e+001,-7.32000e+002
-7.73787e+003,-1.13164e+002,7.77752e-001,-4.87872e-001,4.33836e-002,4.59546e-002,9.17908e-001,1,2.70000e+002,8.50000e+002,6.50000e+001,-7.30000e+002
-7.73794e+003,-1.13327e+002,7.95795e-001,-5.21890e-001,4.33259e-002,4.58013e-002,9.19214e-001,1,2.72000e+002,8.50000e+002,6.50000e+001,-7.28000e+002
-7.73801e+003,-1.13489e+002,8.13837e-001,-5.55908e-001,4.32681e-002,4.56481e-002,9.20520e-001,1,2.74000e+002,8.50000e+002,6.50000e+001,-7.26000e+002
-7.73808e+003,-1.13651e+002,8.31880e-001,-5.89926e-001,4.32103e-002,4.54948e-002,9.21827e-001,1,2.76000e+002,8.50000e+002,6.50000e+001,-7.24000e+002
-7.73815e+003,-1.13813e+002,8.49923e-001,-6.23943e-001,4.31525e-002,4.53416e-002,9.23133e-001,1,2.78000e+002,8.50000e+002,6.50000e+001,-7.22000e+002
-7.73822e+003,-1.13975e+002,8.67965e-001,-6.57961e-001,4.30948e-002,4.51883e-002,9.24439e-001,1,2.80000e+002,8.50000e+002,6.50000e+001,-7.20000e+002
-7.73873e+003,-1.13660e+002,8.38976e-001,-6.72247e-001,4.26594e-002,4.48401e-002,9.23465e-001,1,2.82000e+002,8.50000e+002,6.50000e+001,-7.18000e+002
-7.73923e+003,-1.13345e+002,8.09987e-001,-6.86532e-001,4.22241e-002,4.44919e-002,9.22492e-001,1,2.84000e+002,8.50000e+002,6.50000e+001,-7.16000e+002
-7.73973e+003,-1.13030e+002,7.80997e-001,-7.00818e-001,4.17888e-002,4.41437e-002,9.21518e-001,1,2.86000e+002,8.50000e+002,6.50000e+001,-7.14000e+002
-7.74024e+003,-1.12715e+002,7.52008e-001,-7.15104e-001,4.13534e-002,4.37955e-002,9.20545e-001,1,2.88000e+002,8.50000e+002,6.50000e+001,-7.12000e+002
-7.74074e+003,-1.12400e+002,7.23019e-001,-7.29389e-001,4.09181e-002,4.34473e-002,9.19571e-001,1,2.90000e+002,8.50000e+002,6.50000e+001,-7.10000e+002
-7.74125e+003,-1.12085e+002,6.94029e-001,-7.43675e-001,4.04827e-002,4.30991e-002,9.18598e-001,1,2.92000e+002,8.50000e+002,6.50000e+001,-7.08000e+002
