"p","U:0","U:1","U:2","k","nut","omega","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-7.80487e+003,-1.17024e+002,-1.50015e+000,-1.88248e+000,5.13761e-001,2.48783e-001,8.92656e-001,1,4.40000e+001,8.50000e+002,6.50000e+001,-9.56000e+002
-7.80668e+003,-1.17872e+002,-1.50007e+000,-1.89166e+000,5.09852e-001,2.51016e-001,9.19042e-001,1,4.60000e+001,8.50000e+002,6.50000e+001,-9.54000e+002
-7.80849e+003,-1.18720e+002,-1.50000e+000,-1.90084e+000,5.05944e-001,2.53249e-001,9.45428e-001,1,4.80000e+001,8.50000e+002,6.50000e+001,-9.52000e+002
-7.81030e+003,-1.19568e+002,-1.49992e+000,-1.91002e+000,5.02035e-001,2.55481e-001,9.71814e-001,1,5.00000e+001,8.50000e+002,6.50000e+001,-9.50000e+002
-7.81212e+003,-1.20416e+002,-1.49985e+000,-1.91921e+000,4.98127e-001,2.57714e-001,9.98200e-001,1,5.20000e+001,8.50000e+002,6.50000e+001,-9.48000e+002
-7.81393e+003,-1.21264e+002,-1.49977e+000,-1.92839e+000,4.94218e-001,2.59947e-001,1.02459e+000,1,5.40000e+001,8.50000e+002,6.50000e+001,-9.46000e+002
-7.81574e+003,-1.22112e+002,-1.49970e+000,-1.93757e+000,4.90309e-001,2.62179e-001,1.05097e+000,1,5.60000e+001,8.50000e+002,6.50000e+001,-9.44000e+002
-7.81755e+003,-1.22960e+002,-1.49962e+000,-1.94675e+000,4.86401e-001,2.64412e-001,1.07736e+000,1,5.80000e+001,8.50000e+002,6.50000e+001,-9.42000e+002
-7.81937e+003,-1.23808e+002,-1.49955e+000,-1.95593e+000,4.82492e-001,2.66645e-001,1.10374e+000,1,6.00000e+001,8.50000e+002,6.50000e+001,-9.40000e+002
-7.82118e+003,-1.24656e+002,-1.49947e+000,-1.96511e+000,4.78584e-001,2.68877e-001,1.13013e+000,1,6.20000e+001,8.50000e+002,6.50000e+001,-9.38000e+002
-7.82299e+003,-1.25504e+002,-1.49940e+000,-1.97429e+000,4.74675e-001,2.71110e-001,1.15652e+000,1,6.40000e+001,8.50000e+002,6.50000e+001,-9.36000e+002
-7.82480e+003,-1.26353e+002,-1.49932e+000,-1.98347e+000,4.70766e-001,2.73343e-001,1.18290e+000,1,6.60000e+001,8.50000e+002,6.50000e+001,-9.34000e+002
-7.82669e+003,-1.27262e+002,-1.51077e+000,-1.98229e+000,4.66579e-001,2.75249e-001,1.20865e+000,1,6.80000e+001,8.50000e+002,6.50000e+001,-9.32000e+002
-7.82880e+003,-1.28354e+002,-1.55677e+000,-1.95000e+000,4.61556e-001,2.76174e-001,1.23247e+000,1,7.00000e+001,8.50000e+002,6.50000e+001,-9.30000e+002
-7.83091e+003,-1.29446e+002,-1.60277e+000,-1.91770e+000,4.56533e-001,2.77100e-001,1.25630e+000,1,7.20000e+001,8.50000e+002,6.50000e+001,-9.28000e+002
-7.83302e+003,-1.30539e+002,-1.64878e+000,-1.88541e+000,4.51511e-001,2.78025e-001,1.28012e+000,1,7.40000e+001,8.50000e+002,6.50000e+001,-9.26000e+002
-7.83513e+003,-1.31631e+002,-1.69478e+000,-1.85312e+000,4.46488e-001,2.78951e-001,1.30395e+000,1,7.60000e+001,8.50000e+002,6.50000e+001,-9.24000e+002
-7.83725e+003,-1.32724e+002,-1.74078e+000,-1.82083e+000,4.41465e-001,2.79876e-001,1.32778e+000,1,7.80000e+001,8.50000e+002,6.50000e+001,-9.22000e+002
-7.83936e+003,-1.33816e+002,-1.78679e+000,-1.78854e+000,4.36442e-001,2.80802e-001,1.35160e+000,1,8.00000e+001,8.50000e+002,6.50000e+001,-9.20000e+002
-7.83999e+003,-1.32838e+002,-1.78467e+000,-1.76568e+000,4.15462e-001,2.68586e-001,1.33577e+000,1,8.20000e+001,8.50000e+002,6.50000e+001,-9.18000e+002
-7.84063e+003,-1.31859e+002,-1.78256e+000,-1.74283e+000,3.94481e-001,2.56369e-001,1.31994e+000,1,8.40000e+001,8.50000e+002,6.50000e+001,-9.16000e+002
-7.84127e+003,-1.30881e+002,-1.78045e+000,-1.71997e+000,3.73500e-001,2.44153e-001,1.30411e+000,1,8.60000e+001,8.50000e+002,6.50000e+001,-9.14000e+002
-7.84191e+003,-1.29903e+002,-1.77833e+000,-1.69711e+000,3.52520e-001,2.31937e-001,1.28828e+000,1,8.80000e+001,8.50000e+002,6.50000e+001,-9.12000e+002
-7.84255e+003,-1.28924e+002,-1.77622e+000,-1.67426e+000,3.31539e-001,2.19721e-001,1.27245e+000,1,9.00000e+001,8.50000e+002,6.50000e+001,-9.10000e+002
-7.84318e+003,-1.27946e+002,-1.77411e+000,-1.65140e+000,3.10559e-001,2.07505e-001,1.25662e+000,1,9.20000e+001,8.50000e+002,6.50000e+001,-9.08000e+002
-7.84382e+003,-1.26967e+002,-1.77199e+000,-1.62854e+000,2.89578e-001,1.95288e-001,1.24079e+000,1,9.40000e+001,8.50000e+002,6.50000e+001,-9.06000e+002
-7.84446e+003,-1.25989e+002,-1.76988e+000,-1.60568e+000,2.68597e-001,1.83072e-001,1.22497e+000,1,9.60000e+001,8.50000e+002,6.50000e+001,-9.04000e+002
-7.84510e+003,-1.25011e+002,-1.76777e+000,-1.58283e+000,2.47617e-001,1.70856e-001,1.20914e+000,1,9.80000e+001,8.50000e+002,6.50000e+001,-9.02000e+002
-7.84573e+003,-1.24032e+002,-1.76565e+000,-1.55997e+000,2.26636e-001,1.58640e-001,1.19331e+000,1,1.00000e+002,8.50000e+002,6.50000e+001,-9.00000e+002
-7.84637e+003,-1.23054e+002,-1.76354e+000,-1.53711e+000,2.05656e-001,1.46423e-001,1.17748e+000,1,1.02000e+002,8.50000e+002,6.50000e+001,-8.98000e+002
-7.84701e+003,-1.22076e+002,-1.76143e+000,-1.51426e+000,1.84675e-001,1.34207e-001,1.16165e+000,1,1.04000e+002,8.50000e+002,6.50000e+001,-8.96000e+002
-7.84765e+003,-1.21097e+002,-1.75931e+000,-1.49140e+000,1.63695e-001,1.21991e-001,1.14582e+000,1,1.06000e+002,8.50000e+002,6.50000e+001,-8.94000e+002
-7.84829e+003,-1.20138e+002,-1.75199e+000,-1.46981e+000,1.45109e-001,1.11076e-001,1.12993e+000,1,1.08000e+002,8.50000e+002,6.50000e+001,-8.92000e+002
-7.84893e+003,-1.19236e+002,-1.72904e+000,-1.45203e+000,1.33711e-001,1.04064e-001,1.11386e+000,1,1.10000e+002,8.50000e+002,6.50000e+001,-8.90000e+002
-7.84957e+003,-1.18334e+002,-1.70609e+000,-1.43424e+000,1.22312e-001,9.70516e-002,1.09780e+000,1,1.12000e+002,8.50000e+002,6.50000e+001,-8.88000e+002
-7.85021e+003,-1.17432e+002,-1.68313e+000,-1.41646e+000,1.10914e-001,9.00395e-002,1.08174e+000,1,1.14000e+002,8.50000e+002,6.50000e+001,-8.86000e+002
-7.85085e+003,-1.16530e+002,-1.66018e+000,-1.39867e+000,9.95155e-002,8.30274e-002,1.06567e+000,1,1.16000e+002,8.50000e+002,6.50000e+001,-8.84000e+002
-7.85150e+003,-1.15628e+002,-1.63723e+000,-1.38089e+000,8.81170e-002,7.60154e-002,1.04961e+000,1,1.18000e+002,8.50000e+002,6.50000e+001,-8.82000e+002
-7.85214e+003,-1.14725e+002,-1.61428e+000,-1.36311e+000,7.67186e-002,6.90033e-002,1.03354e+000,1,1.20000e+002,8.50000e+002,6.50000e+001,-8.80000e+002
-7.85071e+003,-1.14558e+002,-1.61748e+000,-1.28940e+000,7.38512e-002,6.67844e-002,1.02730e+000,1,1.22000e+002,8.50000e+002,6.50000e+001,-8.78000e+002
-7.84928e+003,-1.14391e+002,-1.62068e+000,-1.21570e+000,7.09837e-002,6.45655e-002,1.02105e+000,1,1.24000e+002,8.50000e+002,6.50000e+001,-8.76000e+002
-7.84785e+003,-1.14224e+002,-1.62389e+000,-1.14200e+000,6.81163e-002,6.23465e-002,1.01481e+000,1,1.26000e+002,8.50000e+002,6.50000e+001,-8.74000e+002
-7.84643e+003,-1.14056e+002,-1.62709e+000,-1.06830e+000,6.52489e-002,6.01276e-002,1.00856e+000,1,1.28000e+002,8.50000e+002,6.50000e+001,-8.72000e+002
-7.84500e+003,-1.13889e+002,-1.63029e+000,-9.94593e-001,6.23815e-002,5.79087e-002,1.00232e+000,1,1.30000e+002,8.50000e+002,6.50000e+001,-8.70000e+002
-7.84357e+003,-1.13722e+002,-1.63350e+000,-9.20890e-001,5.95140e-002,5.56898e-002,9.96073e-001,1,1.32000e+002,8.50000e+002,6.50000e+001,-8.68000e+002
-7.84214e+003,-1.13555e+002,-1.63670e+000,-8.47187e-001,5.66466e-002,5.34709e-002,9.89828e-001,1,1.34000e+002,8.50000e+002,6.50000e+001,-8.66000e+002
-7.84071e+003,-1.13387e+002,-1.63990e+000,-7.73484e-001,5.37792e-002,5.12519e-002,9.83583e-001,1,1.36000e+002,8.50000e+002,6.50000e+001,-8.64000e+002
-7.83928e+003,-1.13220e+002,-1.64311e+000,-6.99781e-001,5.09118e-002,4.90330e-002,9.77338e-001,1,1.38000e+002,8.50000e+002,6.50000e+001,-8.62000e+002
-7.83786e+003,-1.13053e+002,-1.64631e+000,-6.26078e-001,4.80444e-002,4.68141e-002,9.71093e-001,1,1.40000e+002,8.50000e+002,6.50000e+001,-8.60000e+002
-7.83643e+003,-1.12885e+002,-1.64951e+000,-5.52375e-001,4.51769e-002,4.45952e-002,9.64848e-001,1,1.42000e+002,8.50000e+002,6.50000e+001,-8.58000e+002
-7.83500e+003,-1.12718e+002,-1.65272e+000,-4.78673e-001,4.23095e-002,4.23762e-002,9.58603e-001,1,1.44000e+002,8.50000e+002,6.50000e+001,-8.56000e+002
-7.83357e+003,-1.12551e+002,-1.65592e+000,-4.04970e-001,3.94421e-002,4.01573e-002,9.52358e-001,1,1.46000e+002,8.50000e+002,6.50000e+001,-8.54000e+002
-7.83219e+003,-1.12341e+002,-1.65534e+000,-3.35645e-001,3.70326e-002,3.82940e-002,9.46544e-001,1,1.48000e+002,8.50000e+002,6.50000e+001,-8.52000e+002
-7.83098e+003,-1.12005e+002,-1.64341e+000,-2.79455e-001,3.59967e-002,3.74974e-002,9.42023e-001,1,1.50000e+002,8.50000e+002,6.50000e+001,-8.50000e+002
-7.82976e+003,-1.11669e+002,-1.63149e+000,-2.23264e-001,3.49608e-002,3.67007e-002,9.37502e-001,1,1.52000e+002,8.50000e+002,6.50000e+001,-8.48000e+002
-7.82854e+003,-1.11333e+002,-1.61957e+000,-1.67074e-001,3.39249e-002,3.59041e-002,9.32981e-001,1,1.54000e+002,8.50000e+002,6.50000e+001,-8.46000e+002
-7.82732e+003,-1.10997e+002,-1.60764e+000,-1.10884e-001,3.28891e-002,3.51075e-002,9.28460e-001,1,1.56000e+002,8.50000e+002,6.50000e+001,-8.44000e+002
-7.82610e+003,-1.10661e+002,-1.59572e+000,-5.46933e-002,3.18532e-002,3.43109e-002,9.23939e-001,1,1.58000e+002,8.50000e+002,6.50000e+001,-8.42000e+002
-7.82488e+003,-1.10324e+002,-1.58379e+000,1.49706e-003,3.08173e-002,3.35143e-002,9.19418e-001,1,1.60000e+002,8.50000e+002,6.50000e+001,-8.40000e+002
-7.82302e+003,-1.09961e+002,-1.56823e+000,-1.54039e-002,3.16271e-002,3.43511e-002,9.19952e-001,1,1.62000e+002,8.50000e+002,6.50000e+001,-8.38000e+002
-7.82115e+003,-1.09597e+002,-1.55266e+000,-3.23048e-002,3.24369e-002,3.51879e-002,9.20486e-001,1,1.64000e+002,8.50000e+002,6.50000e+001,-8.36000e+002
-7.81928e+003,-1.09233e+002,-1.53709e+000,-4.92058e-002,3.32466e-002,3.60248e-002,9.21020e-001,1,1.66000e+002,8.50000e+002,6.50000e+001,-8.34000e+002
-7.81741e+003,-1.08869e+002,-1.52153e+000,-6.61067e-002,3.40564e-002,3.68616e-002,9.21553e-001,1,1.68000e+002,8.50000e+002,6.50000e+001,-8.32000e+002
-7.81554e+003,-1.08505e+002,-1.50596e+000,-8.30077e-002,3.48662e-002,3.76985e-002,9.22087e-001,1,1.70000e+002,8.50000e+002,6.50000e+001,-8.30000e+002
-7.81367e+003,-1.08141e+002,-1.49039e+000,-9.99086e-002,3.56760e-002,3.85353e-002,9.22621e-001,1,1.72000e+002,8.50000e+002,6.50000e+001,-8.28000e+002
-7.81180e+003,-1.07777e+002,-1.47483e+000,-1.16810e-001,3.64857e-002,3.93721e-002,9.23155e-001,1,1.74000e+002,8.50000e+002,6.50000e+001,-8.26000e+002
-7.80993e+003,-1.07413e+002,-1.45926e+000,-1.33711e-001,3.72955e-002,4.02090e-002,9.23688e-001,1,1.76000e+002,8.50000e+002,6.50000e+001,-8.24000e+002
-7.80807e+003,-1.07049e+002,-1.44370e+000,-1.50611e-001,3.81053e-002,4.10458e-002,9.24222e-001,1,1.78000e+002,8.50000e+002,6.50000e+001,-8.22000e+002
-7.80620e+003,-1.06686e+002,-1.42813e+000,-1.67512e-001,3.89150e-002,4.18827e-002,9.24756e-001,1,1.80000e+002,8.50000e+002,6.50000e+001,-8.20000e+002
-7.80433e+003,-1.06322e+002,-1.41256e+000,-1.84413e-001,3.97248e-002,4.27195e-002,9.25289e-001,1,1.82000e+002,8.50000e+002,6.50000e+001,-8.18000e+002
-7.80246e+003,-1.05958e+002,-1.39700e+000,-2.01314e-001,4.05346e-002,4.35563e-002,9.25823e-001,1,1.84000e+002,8.50000e+002,6.50000e+001,-8.16000e+002
-7.80059e+003,-1.05594e+002,-1.38143e+000,-2.18215e-001,4.13444e-002,4.43932e-002,9.26357e-001,1,1.86000e+002,8.50000e+002,6.50000e+001,-8.14000e+002
-7.79879e+003,-1.05204e+002,-1.36495e+000,-2.36853e-001,4.21654e-002,4.52232e-002,9.27358e-001,1,1.88000e+002,8.50000e+002,6.50000e+001,-8.12000e+002
-7.79721e+003,-1.04736e+002,-1.34574e+000,-2.60699e-001,4.30200e-002,4.60328e-002,9.29761e-001,1,1.90000e+002,8.50000e+002,6.50000e+001,-8.10000e+002
-7.79562e+003,-1.04268e+002,-1.32652e+000,-2.84545e-001,4.38746e-002,4.68423e-002,9.32164e-001,1,1.92000e+002,8.50000e+002,6.50000e+001,-8.08000e+002
-7.79404e+003,-1.03801e+002,-1.30731e+000,-3.08391e-001,4.47293e-002,4.76519e-002,9.34567e-001,1,1.94000e+002,8.50000e+002,6.50000e+001,-8.06000e+002
-7.79245e+003,-1.03333e+002,-1.28809e+000,-3.32238e-001,4.55839e-002,4.84615e-002,9.36970e-001,1,1.96000e+002,8.50000e+002,6.50000e+001,-8.04000e+002
-7.79087e+003,-1.02865e+002,-1.26888e+000,-3.56084e-001,4.64386e-002,4.92711e-002,9.39373e-001,1,1.98000e+002,8.50000e+002,6.50000e+001,-8.02000e+002
-7.78928e+003,-1.02397e+002,-1.24966e+000,-3.79930e-001,4.72932e-002,5.00806e-002,9.41776e-001,1,2.00000e+002,8.50000e+002,6.50000e+001,-8.00000e+002
-7.78893e+003,-1.01654e+002,-1.24617e+000,-4.03143e-001,4.74551e-002,5.05482e-002,9.36373e-001,1,2.02000e+002,8.50000e+002,6.50000e+001,-7.98000e+002
-7.78858e+003,-1.00910e+002,-1.24267e+000,-4.26355e-001,4.76169e-002,5.10158e-002,9.30970e-001,1,2.04000e+002,8.50000e+002,6.50000e+001,-7.96000e+002
-7.78823e+003,-1.00167e+002,-1.23917e+000,-4.49567e-001,4.77788e-002,5.14833e-002,9.25568e-001,1,2.06000e+002,8.50000e+002,6.50000e+001,-7.94000e+002
-7.78789e+003,-9.94234e+001,-1.23567e+000,-4.72780e-001,4.79406e-002,5.19509e-002,9.20165e-001,1,2.08000e+002,8.50000e+002,6.50000e+001,-7.92000e+002
-7.78754e+003,-9.86800e+001,-1.23217e+000,-4.95992e-001,4.81024e-002,5.24184e-002,9.14763e-001,1,2.10000e+002,8.50000e+002,6.50000e+001,-7.90000e+002
-7.78719e+003,-9.79365e+001,-1.22868e+000,-5.19204e-001,4.82643e-002,5.28860e-002,9.09360e-001,1,2.12000e+002,8.50000e+002,6.50000e+001,-7.88000e+002
-7.78684e+003,-9.71931e+001,-1.22518e+000,-5.42417e-001,4.84261e-002,5.33536e-002,9.03957e-001,1,2.14000e+002,8.50000e+002,6.50000e+001,-7.86000e+002
-7.78649e+003,-9.64497e+001,-1.22168e+000,-5.65629e-001,4.85879e-002,5.38211e-002,8.98555e-001,1,2.16000e+002,8.50000e+002,6.50000e+001,-7.84000e+002
-7.78614e+003,-9.57062e+001,-1.21818e+000,-5.88841e-001,4.87498e-002,5.42887e-002,8.93152e-001,1,2.18000e+002,8.50000e+002,6.50000e+001,-7.82000e+002
-7.78579e+003,-9.49628e+001,-1.21469e+000,-6.12053e-001,4.89116e-002,5.47562e-002,8.87750e-001,1,2.20000e+002,8.50000e+002,6.50000e+001,-7.80000e+002
-7.78544e+003,-9.42193e+001,-1.21119e+000,-6.35266e-001,4.90735e-002,5.52238e-002,8.82347e-001,1,2.22000e+002,8.50000e+002,6.50000e+001,-7.78000e+002
-7.78509e+003,-9.34759e+001,-1.20769e+000,-6.58478e-001,4.92353e-002,5.56913e-002,8.76944e-001,1,2.24000e+002,8.50000e+002,6.50000e+001,-7.76000e+002
-7.78474e+003,-9.27324e+001,-1.20419e+000,-6.81690e-001,4.93971e-002,5.61589e-002,8.71542e-001,1,2.26000e+002,8.50000e+002,6.50000e+001,-7.74000e+002
-7.78439e+003,-9.20101e+001,-1.20108e+000,-7.08766e-001,4.96158e-002,5.66759e-002,8.66633e-001,1,2.28000e+002,8.50000e+002,6.50000e+001,-7.72000e+002
-7.78400e+003,-9.13513e+001,-1.19913e+000,-7.47429e-001,5.00051e-002,5.73411e-002,8.63205e-001,1,2.30000e+002,8.50000e+002,6.50000e+001,-7.70000e+002
-7.78361e+003,-9.06924e+001,-1.19717e+000,-7.86093e-001,5.03944e-002,5.80063e-002,8.59777e-001,1,2.32000e+002,8.50000e+002,6.50000e+001,-7.68000e+002
-7.78323e+003,-9.00335e+001,-1.19522e+000,-8.24757e-001,5.07837e-002,5.86715e-002,8.56349e-001,1,2.34000e+002,8.50000e+002,6.50000e+001,-7.66000e+002
-7.78284e+003,-8.93746e+001,-1.19326e+000,-8.63421e-001,5.11731e-002,5.93366e-002,8.52921e-001,1,2.36000e+002,8.50000e+002,6.50000e+001,-7.64000e+002
-7.78246e+003,-8.87157e+001,-1.19130e+000,-9.02085e-001,5.15624e-002,6.00018e-002,8.49492e-001,1,2.38000e+002,8.50000e+002,6.50000e+001,-7.62000e+002
-7.78207e+003,-8.80568e+001,-1.18935e+000,-9.40749e-001,5.19517e-002,6.06670e-002,8.46064e-001,1,2.40000e+002,8.50000e+002,6.50000e+001,-7.60000e+002
-7.78233e+003,-8.76865e+001,-1.18543e+000,-9.35071e-001,5.09550e-002,5.99211e-002,8.38461e-001,1,2.42000e+002,8.50000e+002,6.50000e+001,-7.58000e+002
-7.78258e+003,-8.73161e+001,-1.18151e+000,-9.29393e-001,4.99583e-002,5.91751e-002,8.30857e-001,1,2.44000e+002,8.50000e+002,6.50000e+001,-7.56000e+002
-7.78284e+003,-8.69457e+001,-1.17759e+000,-9.23715e-001,4.89617e-002,5.84291e-002,8.23254e-001,1,2.46000e+002,8.50000e+002,6.50000e+001,-7.54000e+002
-7.78310e+003,-8.65753e+001,-1.17367e+000,-9.18037e-001,4.79650e-002,5.76831e-002,8.15650e-001,1,2.48000e+002,8.50000e+002,6.50000e+001,-7.52000e+002
-7.78335e+003,-8.62049e+001,-1.16975e+000,-9.12359e-001,4.69683e-002,5.69372e-002,8.08047e-001,1,2.50000e+002,8.50000e+002,6.50000e+001,-7.50000e+002
-7.78361e+003,-8.58345e+001,-1.16583e+000,-9.06681e-001,4.59717e-002,5.61912e-002,8.00443e-001,1,2.52000e+002,8.50000e+002,6.50000e+001,-7.48000e+002
-7.78387e+003,-8.54641e+001,-1.16191e+000,-9.01003e-001,4.49750e-002,5.54452e-002,7.92840e-001,1,2.54000e+002,8.50000e+002,6.50000e+001,-7.46000e+002
-7.78412e+003,-8.50938e+001,-1.15799e+000,-8.95325e-001,4.39783e-002,5.46992e-002,7.85236e-001,1,2.56000e+002,8.50000e+002,6.50000e+001,-7.44000e+002
-7.78438e+003,-8.47234e+001,-1.15407e+000,-8.89647e-001,4.29817e-002,5.39533e-002,7.77633e-001,1,2.58000e+002,8.50000e+002,6.50000e+001,-7.42000e+002
-7.78464e+003,-8.43530e+001,-1.15015e+000,-8.83969e-001,4.19850e-002,5.32073e-002,7.70029e-001,1,2.60000e+002,8.50000e+002,6.50000e+001,-7.40000e+002
-7.78489e+003,-8.39826e+001,-1.14623e+000,-8.78291e-001,4.09883e-002,5.24613e-002,7.62426e-001,1,2.62000e+002,8.50000e+002,6.50000e+001,-7.38000e+002
-7.78515e+003,-8.36122e+001,-1.14231e+000,-8.72613e-001,3.99917e-002,5.17153e-002,7.54822e-001,1,2.64000e+002,8.50000e+002,6.50000e+001,-7.36000e+002
-7.78541e+003,-8.32418e+001,-1.13839e+000,-8.66935e-001,3.89950e-002,5.09694e-002,7.47219e-001,1,2.66000e+002,8.50000e+002,6.50000e+001,-7.34000e+002
-7.78563e+003,-8.28698e+001,-1.13652e+000,-8.59381e-001,3.80171e-002,5.02454e-002,7.39571e-001,1,2.68000e+002,8.50000e+002,6.50000e+001,-7.32000e+002
-7.78577e+003,-8.24930e+001,-1.14081e+000,-8.46196e-001,3.70955e-002,4.95876e-002,7.31791e-001,1,2.70000e+002,8.50000e+002,6.50000e+001,-7.30000e+002
-7.78590e+003,-8.21163e+001,-1.14510e+000,-8.33011e-001,3.61740e-002,4.89297e-002,7.24011e-001,1,2.72000e+002,8.50000e+002,6.50000e+001,-7.28000e+002
-7.78603e+003,-8.17395e+001,-1.14939e+000,-8.19826e-001,3.52524e-002,4.82719e-002,7.16231e-001,1,2.74000e+002,8.50000e+002,6.50000e+001,-7.26000e+002
-7.78617e+003,-8.13627e+001,-1.15368e+000,-8.06641e-001,3.43308e-002,4.76141e-002,7.08451e-001,1,2.76000e+002,8.50000e+002,6.50000e+001,-7.24000e+002
-7.78630e+003,-8.09859e+001,-1.15796e+000,-7.93456e-001,3.34093e-002,4.69562e-002,7.00671e-001,1,2.78000e+002,8.50000e+002,6.50000e+001,-7.22000e+002
-7.78644e+003,-8.06091e+001,-1.16225e+000,-7.80271e-001,3.24877e-002,4.62984e-002,6.92891e-001,1,2.80000e+002,8.50000e+002,6.50000e+001,-7.20000e+002
-7.78613e+003,-8.04997e+001,-1.15019e+000,-7.80251e-001,3.21601e-002,4.60203e-002,6.89783e-001,1,2.82000e+002,8.50000e+002,6.50000e+001,-7.18000e+002
-7.78581e+003,-8.03903e+001,-1.13812e+000,-7.80231e-001,3.18324e-002,4.57421e-002,6.86676e-001,1,2.84000e+002,8.50000e+002,6.50000e+001,-7.16000e+002
-7.78550e+003,-8.02809e+001,-1.12605e+000,-7.80211e-001,3.15048e-002,4.54640e-002,6.83568e-001,1,2.86000e+002,8.50000e+002,6.50000e+001,-7.14000e+002
-7.78519e+003,-8.01715e+001,-1.11399e+000,-7.80191e-001,3.11772e-002,4.51859e-002,6.80461e-001,1,2.88000e+002,8.50000e+002,6.50000e+001,-7.12000e+002
-7.78488e+003,-8.00621e+001,-1.10192e+000,-7.80171e-001,3.08496e-002,4.49078e-002,6.77353e-001,1,2.90000e+002,8.50000e+002,6.50000e+001,-7.10000e+002
