"p","U:0","U:1","U:2","k","nut","omega","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-7.75432e+003,-1.23494e+002,9.96147e-001,1.16867e+000,4.18459e-001,2.76040e-001,9.75976e-001,1,1.12000e+002,8.50000e+002,6.50000e+001,-8.88000e+002
-7.75379e+003,-1.23601e+002,9.37904e-001,1.17620e+000,3.46358e-001,2.43683e-001,9.40440e-001,1,1.14000e+002,8.50000e+002,6.50000e+001,-8.86000e+002
-7.75326e+003,-1.23707e+002,8.79662e-001,1.18372e+000,2.74257e-001,2.11326e-001,9.04903e-001,1,1.16000e+002,8.50000e+002,6.50000e+001,-8.84000e+002
-7.75273e+003,-1.23814e+002,8.21419e-001,1.19124e+000,2.02155e-001,1.78968e-001,8.69367e-001,1,1.18000e+002,8.50000e+002,6.50000e+001,-8.82000e+002
-7.75220e+003,-1.23920e+002,7.63176e-001,1.19876e+000,1.30054e-001,1.46611e-001,8.33830e-001,1,1.20000e+002,8.50000e+002,6.50000e+001,-8.80000e+002
-7.75155e+003,-1.24015e+002,7.24594e-001,1.24749e+000,1.24429e-001,1.40589e-001,8.30839e-001,1,1.22000e+002,8.50000e+002,6.50000e+001,-8.78000e+002
-7.75089e+003,-1.24110e+002,6.86012e-001,1.29621e+000,1.18804e-001,1.34568e-001,8.27847e-001,1,1.24000e+002,8.50000e+002,6.50000e+001,-8.76000e+002
-7.75024e+003,-1.24205e+002,6.47430e-001,1.34494e+000,1.13178e-001,1.28546e-001,8.24856e-001,1,1.26000e+002,8.50000e+002,6.50000e+001,-8.74000e+002
-7.74959e+003,-1.24300e+002,6.08848e-001,1.39367e+000,1.07553e-001,1.22524e-001,8.21865e-001,1,1.28000e+002,8.50000e+002,6.50000e+001,-8.72000e+002
-7.74893e+003,-1.24395e+002,5.70266e-001,1.44239e+000,1.01928e-001,1.16503e-001,8.18873e-001,1,1.30000e+002,8.50000e+002,6.50000e+001,-8.70000e+002
-7.74828e+003,-1.24490e+002,5.31685e-001,1.49112e+000,9.63023e-002,1.10481e-001,8.15882e-001,1,1.32000e+002,8.50000e+002,6.50000e+001,-8.68000e+002
-7.74763e+003,-1.24585e+002,4.93103e-001,1.53984e+000,9.06770e-002,1.04459e-001,8.12890e-001,1,1.34000e+002,8.50000e+002,6.50000e+001,-8.66000e+002
-7.74697e+003,-1.24680e+002,4.54521e-001,1.58857e+000,8.50517e-002,9.84378e-002,8.09899e-001,1,1.36000e+002,8.50000e+002,6.50000e+001,-8.64000e+002
-7.74632e+003,-1.24774e+002,4.15939e-001,1.63730e+000,7.94264e-002,9.24161e-002,8.06907e-001,1,1.38000e+002,8.50000e+002,6.50000e+001,-8.62000e+002
-7.74567e+003,-1.24869e+002,3.77357e-001,1.68602e+000,7.38011e-002,8.63944e-002,8.03916e-001,1,1.40000e+002,8.50000e+002,6.50000e+001,-8.60000e+002
-7.74502e+003,-1.24964e+002,3.38775e-001,1.73475e+000,6.81758e-002,8.03728e-002,8.00925e-001,1,1.42000e+002,8.50000e+002,6.50000e+001,-8.58000e+002
-7.74436e+003,-1.25059e+002,3.00193e-001,1.78347e+000,6.25505e-002,7.43511e-002,7.97933e-001,1,1.44000e+002,8.50000e+002,6.50000e+001,-8.56000e+002
-7.74371e+003,-1.25154e+002,2.61611e-001,1.83220e+000,5.69252e-002,6.83294e-002,7.94942e-001,1,1.46000e+002,8.50000e+002,6.50000e+001,-8.54000e+002
-7.74298e+003,-1.25265e+002,2.23834e-001,1.88176e+000,5.15269e-002,6.24455e-002,7.92352e-001,1,1.48000e+002,8.50000e+002,6.50000e+001,-8.52000e+002
-7.74200e+003,-1.25422e+002,1.88470e-001,1.93383e+000,4.68095e-002,5.69749e-002,7.90968e-001,1,1.50000e+002,8.50000e+002,6.50000e+001,-8.50000e+002
-7.74102e+003,-1.25580e+002,1.53107e-001,1.98590e+000,4.20920e-002,5.15044e-002,7.89585e-001,1,1.52000e+002,8.50000e+002,6.50000e+001,-8.48000e+002
-7.74004e+003,-1.25738e+002,1.17743e-001,2.03797e+000,3.73746e-002,4.60338e-002,7.88201e-001,1,1.54000e+002,8.50000e+002,6.50000e+001,-8.46000e+002
-7.73906e+003,-1.25895e+002,8.23798e-002,2.09004e+000,3.26572e-002,4.05632e-002,7.86817e-001,1,1.56000e+002,8.50000e+002,6.50000e+001,-8.44000e+002
-7.73809e+003,-1.26053e+002,4.70164e-002,2.14211e+000,2.79397e-002,3.50926e-002,7.85433e-001,1,1.58000e+002,8.50000e+002,6.50000e+001,-8.42000e+002
-7.73711e+003,-1.26210e+002,1.16529e-002,2.19418e+000,2.32223e-002,2.96220e-002,7.84050e-001,1,1.60000e+002,8.50000e+002,6.50000e+001,-8.40000e+002
-7.73561e+003,-1.26284e+002,1.58523e-002,2.18132e+000,2.37304e-002,3.00662e-002,7.87591e-001,1,1.62000e+002,8.50000e+002,6.50000e+001,-8.38000e+002
-7.73411e+003,-1.26358e+002,2.00518e-002,2.16847e+000,2.42385e-002,3.05104e-002,7.91132e-001,1,1.64000e+002,8.50000e+002,6.50000e+001,-8.36000e+002
-7.73261e+003,-1.26431e+002,2.42512e-002,2.15561e+000,2.47465e-002,3.09545e-002,7.94673e-001,1,1.66000e+002,8.50000e+002,6.50000e+001,-8.34000e+002
-7.73111e+003,-1.26505e+002,2.84506e-002,2.14275e+000,2.52546e-002,3.13987e-002,7.98214e-001,1,1.68000e+002,8.50000e+002,6.50000e+001,-8.32000e+002
-7.72961e+003,-1.26579e+002,3.26500e-002,2.12990e+000,2.57627e-002,3.18428e-002,8.01755e-001,1,1.70000e+002,8.50000e+002,6.50000e+001,-8.30000e+002
-7.72811e+003,-1.26652e+002,3.68495e-002,2.11704e+000,2.62707e-002,3.22870e-002,8.05296e-001,1,1.72000e+002,8.50000e+002,6.50000e+001,-8.28000e+002
-7.72661e+003,-1.26726e+002,4.10489e-002,2.10418e+000,2.67788e-002,3.27312e-002,8.08837e-001,1,1.74000e+002,8.50000e+002,6.50000e+001,-8.26000e+002
-7.72511e+003,-1.26800e+002,4.52483e-002,2.09133e+000,2.72869e-002,3.31753e-002,8.12378e-001,1,1.76000e+002,8.50000e+002,6.50000e+001,-8.24000e+002
-7.72361e+003,-1.26873e+002,4.94477e-002,2.07847e+000,2.77950e-002,3.36195e-002,8.15919e-001,1,1.78000e+002,8.50000e+002,6.50000e+001,-8.22000e+002
-7.72211e+003,-1.26947e+002,5.36472e-002,2.06561e+000,2.83030e-002,3.40636e-002,8.19460e-001,1,1.80000e+002,8.50000e+002,6.50000e+001,-8.20000e+002
-7.72061e+003,-1.27021e+002,5.78466e-002,2.05276e+000,2.88111e-002,3.45078e-002,8.23001e-001,1,1.82000e+002,8.50000e+002,6.50000e+001,-8.18000e+002
-7.71911e+003,-1.27095e+002,6.20460e-002,2.03990e+000,2.93192e-002,3.49520e-002,8.26542e-001,1,1.84000e+002,8.50000e+002,6.50000e+001,-8.16000e+002
-7.71761e+003,-1.27168e+002,6.62455e-002,2.02704e+000,2.98272e-002,3.53961e-002,8.30083e-001,1,1.86000e+002,8.50000e+002,6.50000e+001,-8.14000e+002
-7.71606e+003,-1.27312e+002,6.84692e-002,2.01096e+000,3.03000e-002,3.58065e-002,8.33498e-001,1,1.88000e+002,8.50000e+002,6.50000e+001,-8.12000e+002
-7.71436e+003,-1.27667e+002,6.47656e-002,1.98518e+000,3.06670e-002,3.61153e-002,8.36536e-001,1,1.90000e+002,8.50000e+002,6.50000e+001,-8.10000e+002
-7.71266e+003,-1.28023e+002,6.10621e-002,1.95940e+000,3.10340e-002,3.64242e-002,8.39575e-001,1,1.92000e+002,8.50000e+002,6.50000e+001,-8.08000e+002
-7.71096e+003,-1.28378e+002,5.73586e-002,1.93362e+000,3.14010e-002,3.67331e-002,8.42613e-001,1,1.94000e+002,8.50000e+002,6.50000e+001,-8.06000e+002
-7.70926e+003,-1.28733e+002,5.36551e-002,1.90784e+000,3.17680e-002,3.70420e-002,8.45651e-001,1,1.96000e+002,8.50000e+002,6.50000e+001,-8.04000e+002
-7.70756e+003,-1.29088e+002,4.99516e-002,1.88206e+000,3.21350e-002,3.73509e-002,8.48689e-001,1,1.98000e+002,8.50000e+002,6.50000e+001,-8.02000e+002
-7.70586e+003,-1.29443e+002,4.62481e-002,1.85628e+000,3.25020e-002,3.76597e-002,8.51727e-001,1,2.00000e+002,8.50000e+002,6.50000e+001,-8.00000e+002
-7.70387e+003,-1.28805e+002,7.01998e-002,1.86657e+000,3.44324e-002,3.91927e-002,8.59337e-001,1,2.02000e+002,8.50000e+002,6.50000e+001,-7.98000e+002
-7.70187e+003,-1.28167e+002,9.41514e-002,1.87686e+000,3.63628e-002,4.07256e-002,8.66947e-001,1,2.04000e+002,8.50000e+002,6.50000e+001,-7.96000e+002
-7.69988e+003,-1.27529e+002,1.18103e-001,1.88715e+000,3.82933e-002,4.22586e-002,8.74556e-001,1,2.06000e+002,8.50000e+002,6.50000e+001,-7.94000e+002
-7.69788e+003,-1.26890e+002,1.42055e-001,1.89744e+000,4.02237e-002,4.37915e-002,8.82166e-001,1,2.08000e+002,8.50000e+002,6.50000e+001,-7.92000e+002
-7.69589e+003,-1.26252e+002,1.66006e-001,1.90773e+000,4.21542e-002,4.53245e-002,8.89776e-001,1,2.10000e+002,8.50000e+002,6.50000e+001,-7.90000e+002
-7.69390e+003,-1.25614e+002,1.89958e-001,1.91802e+000,4.40846e-002,4.68574e-002,8.97386e-001,1,2.12000e+002,8.50000e+002,6.50000e+001,-7.88000e+002
-7.69190e+003,-1.24976e+002,2.13909e-001,1.92832e+000,4.60151e-002,4.83903e-002,9.04996e-001,1,2.14000e+002,8.50000e+002,6.50000e+001,-7.86000e+002
-7.68991e+003,-1.24338e+002,2.37861e-001,1.93861e+000,4.79455e-002,4.99233e-002,9.12606e-001,1,2.16000e+002,8.50000e+002,6.50000e+001,-7.84000e+002
-7.68791e+003,-1.23700e+002,2.61813e-001,1.94890e+000,4.98760e-002,5.14562e-002,9.20215e-001,1,2.18000e+002,8.50000e+002,6.50000e+001,-7.82000e+002
-7.68592e+003,-1.23061e+002,2.85764e-001,1.95919e+000,5.18064e-002,5.29892e-002,9.27825e-001,1,2.20000e+002,8.50000e+002,6.50000e+001,-7.80000e+002
-7.68392e+003,-1.22423e+002,3.09716e-001,1.96948e+000,5.37369e-002,5.45221e-002,9.35435e-001,1,2.22000e+002,8.50000e+002,6.50000e+001,-7.78000e+002
-7.68193e+003,-1.21785e+002,3.33667e-001,1.97977e+000,5.56673e-002,5.60551e-002,9.43045e-001,1,2.24000e+002,8.50000e+002,6.50000e+001,-7.76000e+002
-7.67994e+003,-1.21147e+002,3.57619e-001,1.99006e+000,5.75978e-002,5.75880e-002,9.50655e-001,1,2.26000e+002,8.50000e+002,6.50000e+001,-7.74000e+002
-7.67793e+003,-1.20530e+002,3.77783e-001,1.99657e+000,5.95165e-002,5.91235e-002,9.58104e-001,1,2.28000e+002,8.50000e+002,6.50000e+001,-7.72000e+002
-7.67591e+003,-1.19975e+002,3.86586e-001,1.99173e+000,6.14003e-002,6.06668e-002,9.65073e-001,1,2.30000e+002,8.50000e+002,6.50000e+001,-7.70000e+002
-7.67388e+003,-1.19421e+002,3.95388e-001,1.98688e+000,6.32840e-002,6.22101e-002,9.72042e-001,1,2.32000e+002,8.50000e+002,6.50000e+001,-7.68000e+002
-7.67186e+003,-1.18867e+002,4.04191e-001,1.98204e+000,6.51678e-002,6.37533e-002,9.79011e-001,1,2.34000e+002,8.50000e+002,6.50000e+001,-7.66000e+002
-7.66983e+003,-1.18312e+002,4.12993e-001,1.97720e+000,6.70515e-002,6.52966e-002,9.85979e-001,1,2.36000e+002,8.50000e+002,6.50000e+001,-7.64000e+002
-7.66781e+003,-1.17758e+002,4.21796e-001,1.97236e+000,6.89353e-002,6.68399e-002,9.92948e-001,1,2.38000e+002,8.50000e+002,6.50000e+001,-7.62000e+002
-7.66578e+003,-1.17203e+002,4.30598e-001,1.96752e+000,7.08191e-002,6.83831e-002,9.99917e-001,1,2.40000e+002,8.50000e+002,6.50000e+001,-7.60000e+002
-7.66362e+003,-1.16250e+002,4.38473e-001,1.92986e+000,7.09854e-002,6.86418e-002,9.98691e-001,1,2.42000e+002,8.50000e+002,6.50000e+001,-7.58000e+002
-7.66147e+003,-1.15297e+002,4.46347e-001,1.89221e+000,7.11517e-002,6.89005e-002,9.97464e-001,1,2.44000e+002,8.50000e+002,6.50000e+001,-7.56000e+002
-7.65931e+003,-1.14344e+002,4.54222e-001,1.85455e+000,7.13180e-002,6.91591e-002,9.96238e-001,1,2.46000e+002,8.50000e+002,6.50000e+001,-7.54000e+002
-7.65715e+003,-1.13391e+002,4.62096e-001,1.81690e+000,7.14843e-002,6.94178e-002,9.95012e-001,1,2.48000e+002,8.50000e+002,6.50000e+001,-7.52000e+002
-7.65500e+003,-1.12438e+002,4.69971e-001,1.77924e+000,7.16506e-002,6.96765e-002,9.93786e-001,1,2.50000e+002,8.50000e+002,6.50000e+001,-7.50000e+002
-7.65284e+003,-1.11485e+002,4.77845e-001,1.74159e+000,7.18169e-002,6.99351e-002,9.92559e-001,1,2.52000e+002,8.50000e+002,6.50000e+001,-7.48000e+002
-7.65068e+003,-1.10532e+002,4.85720e-001,1.70393e+000,7.19832e-002,7.01938e-002,9.91333e-001,1,2.54000e+002,8.50000e+002,6.50000e+001,-7.46000e+002
-7.64853e+003,-1.09579e+002,4.93594e-001,1.66628e+000,7.21495e-002,7.04525e-002,9.90107e-001,1,2.56000e+002,8.50000e+002,6.50000e+001,-7.44000e+002
-7.64637e+003,-1.08626e+002,5.01469e-001,1.62863e+000,7.23158e-002,7.07111e-002,9.88881e-001,1,2.58000e+002,8.50000e+002,6.50000e+001,-7.42000e+002
-7.64421e+003,-1.07673e+002,5.09343e-001,1.59097e+000,7.24821e-002,7.09698e-002,9.87654e-001,1,2.60000e+002,8.50000e+002,6.50000e+001,-7.40000e+002
-7.64206e+003,-1.06720e+002,5.17218e-001,1.55332e+000,7.26484e-002,7.12285e-002,9.86428e-001,1,2.62000e+002,8.50000e+002,6.50000e+001,-7.38000e+002
-7.63990e+003,-1.05767e+002,5.25092e-001,1.51566e+000,7.28147e-002,7.14871e-002,9.85202e-001,1,2.64000e+002,8.50000e+002,6.50000e+001,-7.36000e+002
-7.63775e+003,-1.04814e+002,5.32967e-001,1.47801e+000,7.29810e-002,7.17458e-002,9.83976e-001,1,2.66000e+002,8.50000e+002,6.50000e+001,-7.34000e+002
-7.63561e+003,-1.03844e+002,5.39559e-001,1.43808e+000,7.32072e-002,7.20684e-002,9.82881e-001,1,2.68000e+002,8.50000e+002,6.50000e+001,-7.32000e+002
-7.63352e+003,-1.02826e+002,5.42305e-001,1.39134e+000,7.36131e-002,7.25830e-002,9.82180e-001,1,2.70000e+002,8.50000e+002,6.50000e+001,-7.30000e+002
-7.63143e+003,-1.01807e+002,5.45052e-001,1.34461e+000,7.40190e-002,7.30976e-002,9.81480e-001,1,2.72000e+002,8.50000e+002,6.50000e+001,-7.28000e+002
-7.62934e+003,-1.00789e+002,5.47798e-001,1.29787e+000,7.44249e-002,7.36122e-002,9.80780e-001,1,2.74000e+002,8.50000e+002,6.50000e+001,-7.26000e+002
-7.62725e+003,-9.97701e+001,5.50545e-001,1.25113e+000,7.48308e-002,7.41268e-002,9.80079e-001,1,2.76000e+002,8.50000e+002,6.50000e+001,-7.24000e+002
-7.62516e+003,-9.87516e+001,5.53291e-001,1.20439e+000,7.52367e-002,7.46414e-002,9.79379e-001,1,2.78000e+002,8.50000e+002,6.50000e+001,-7.22000e+002
-7.62307e+003,-9.77330e+001,5.56037e-001,1.15765e+000,7.56426e-002,7.51560e-002,9.78678e-001,1,2.80000e+002,8.50000e+002,6.50000e+001,-7.20000e+002
-7.62208e+003,-9.72807e+001,5.68748e-001,1.14502e+000,7.38881e-002,7.40359e-002,9.67717e-001,1,2.82000e+002,8.50000e+002,6.50000e+001,-7.18000e+002
-7.62109e+003,-9.68284e+001,5.81458e-001,1.13240e+000,7.21337e-002,7.29158e-002,9.56755e-001,1,2.84000e+002,8.50000e+002,6.50000e+001,-7.16000e+002
-7.62011e+003,-9.63761e+001,5.94168e-001,1.11977e+000,7.03792e-002,7.17958e-002,9.45794e-001,1,2.86000e+002,8.50000e+002,6.50000e+001,-7.14000e+002
-7.61912e+003,-9.59238e+001,6.06878e-001,1.10714e+000,6.86247e-002,7.06757e-002,9.34832e-001,1,2.88000e+002,8.50000e+002,6.50000e+001,-7.12000e+002
-7.61813e+003,-9.54715e+001,6.19588e-001,1.09451e+000,6.68702e-002,6.95556e-002,9.23871e-001,1,2.90000e+002,8.50000e+002,6.50000e+001,-7.10000e+002
-7.61715e+003,-9.50191e+001,6.32299e-001,1.08188e+000,6.51157e-002,6.84356e-002,9.12909e-001,1,2.92000e+002,8.50000e+002,6.50000e+001,-7.08000e+002
-7.61616e+003,-9.45668e+001,6.45009e-001,1.06925e+000,6.33613e-002,6.73155e-002,9.01947e-001,1,2.94000e+002,8.50000e+002,6.50000e+001,-7.06000e+002
-7.61517e+003,-9.41145e+001,6.57719e-001,1.05662e+000,6.16068e-002,6.61954e-002,8.90986e-001,1,2.96000e+002,8.50000e+002,6.50000e+001,-7.04000e+002
